"word,count";"Filename"
"the,740";"2020-04-16.csv"
"to,476";"2020-04-16.csv"
"and,346";"2020-04-16.csv"
"is,320";"2020-04-16.csv"
"we,304";"2020-04-16.csv"
"of,297";"2020-04-16.csv"
"in,284";"2020-04-16.csv"
"a,256";"2020-04-16.csv"
"that,253";"2020-04-16.csv"
"are,237";"2020-04-16.csv"
"it,223";"2020-04-16.csv"
"i,213";"2020-04-16.csv"
"you,195";"2020-04-16.csv"
"they,186";"2020-04-16.csv"
"have,178";"2020-04-16.csv"
"this,146";"2020-04-16.csv"
"for,111";"2020-04-16.csv"
"people,107";"2020-04-16.csv"
"be,97";"2020-04-16.csv"
"not,88";"2020-04-16.csv"
"about,87";"2020-04-16.csv"
"out,83";"2020-04-16.csv"
"care,81";"2020-04-16.csv"
"do,80";"2020-04-16.csv"
"there,79";"2020-04-16.csv"
"but,78";"2020-04-16.csv"
"on,77";"2020-04-16.csv"
"as,75";"2020-04-16.csv"
"government,75";"2020-04-16.csv"
"what,72";"2020-04-16.csv"
"get,69";"2020-04-16.csv"
"with,67";"2020-04-16.csv"
"can,65";"2020-04-16.csv"
"think,65";"2020-04-16.csv"
"from,62";"2020-04-16.csv"
"if,62";"2020-04-16.csv"
"will,60";"2020-04-16.csv"
"homes,59";"2020-04-16.csv"
"at,59";"2020-04-16.csv"
"how,55";"2020-04-16.csv"
"need,54";"2020-04-16.csv"
"was,53";"2020-04-16.csv"
"when,52";"2020-04-16.csv"
"who,50";"2020-04-16.csv"
"rare,50";"2020-04-16.csv"
"peopla,49";"2020-04-16.csv"
"been,48";"2020-04-16.csv"
"going,48";"2020-04-16.csv"
"so,47";"2020-04-16.csv"
"now,47";"2020-04-16.csv"
"would,47";"2020-04-16.csv"
"has,46";"2020-04-16.csv"
"because,43";"2020-04-16.csv"
"ran,42";"2020-04-16.csv"
"test,41";"2020-04-16.csv"
"our,40";"2020-04-16.csv"
"their,38";"2020-04-16.csv"
"work,38";"2020-04-16.csv"
"other,38";"2020-04-16.csv"
"question,37";"2020-04-16.csv"
"them,36";"2020-04-16.csv"
"know,35";"2020-04-16.csv"
"take,35";"2020-04-16.csv"
"very,35";"2020-04-16.csv"
"had,34";"2020-04-16.csv"
"businesses,34";"2020-04-16.csv"
"social,33";"2020-04-16.csv"
"just,33";"2020-04-16.csv"
"sector,32";"2020-04-16.csv"
"more,32";"2020-04-16.csv"
"why,32";"2020-04-16.csv"
"one,32";"2020-04-16.csv"
"time,31";"2020-04-16.csv"
"testing,31";"2020-04-16.csv"
"or,31";"2020-04-16.csv"
"an,30";"2020-04-16.csv"
"masks,30";"2020-04-16.csv"
"up,30";"2020-04-16.csv"
"business,30";"2020-04-16.csv"
"right,29";"2020-04-16.csv"
"doing,29";"2020-04-16.csv"
"no,28";"2020-04-16.csv"
"go,28";"2020-04-16.csv"
"50,28";"2020-04-16.csv"
"where,28";"2020-04-16.csv"
"many,27";"2020-04-16.csv"
"lot,27";"2020-04-16.csv"
"germany,27";"2020-04-16.csv"
"home,26";"2020-04-16.csv"
"were,26";"2020-04-16.csv"
"point,26";"2020-04-16.csv"
"health,26";"2020-04-16.csv"
"dont,26";"2020-04-16.csv"
