"word,count";"Filename"
"the,533";"2020-05-28.csv"
"to,379";"2020-05-28.csv"
"and,369";"2020-05-28.csv"
"that,289";"2020-05-28.csv"
"of,254";"2020-05-28.csv"
"in,209";"2020-05-28.csv"
"you,204";"2020-05-28.csv"
"a,167";"2020-05-28.csv"
"we,155";"2020-05-28.csv"
"is,145";"2020-05-28.csv"
"i,142";"2020-05-28.csv"
"have,130";"2020-05-28.csv"
"it,114";"2020-05-28.csv"
"for,110";"2020-05-28.csv"
"this,108";"2020-05-28.csv"
"be,103";"2020-05-28.csv"
"people,96";"2020-05-28.csv"
"so,94";"2020-05-28.csv"
"are,82";"2020-05-28.csv"
"with,79";"2020-05-28.csv"
"what,79";"2020-05-28.csv"
"on,78";"2020-05-28.csv"
"but,71";"2020-05-28.csv"
"do,67";"2020-05-28.csv"
"know,67";"2020-05-28.csv"
"was,65";"2020-05-28.csv"
"care,62";"2020-05-28.csv"
"think,61";"2020-05-28.csv"
"if,61";"2020-05-28.csv"
"were,60";"2020-05-28.csv"
"not,59";"2020-05-28.csv"
"been,57";"2020-05-28.csv"
"at,55";"2020-05-28.csv"
"from,52";"2020-05-28.csv"
"going,52";"2020-05-28.csv"
"its,52";"2020-05-28.csv"
"they,47";"2020-05-28.csv"
"has,45";"2020-05-28.csv"
"because,45";"2020-05-28.csv"
"there,45";"2020-05-28.csv"
"as,44";"2020-05-28.csv"
"government,43";"2020-05-28.csv"
"all,43";"2020-05-28.csv"
"can,41";"2020-05-28.csv"
"about,41";"2020-05-28.csv"
"homes,41";"2020-05-28.csv"
"will,40";"2020-05-28.csv"
"well,39";"2020-05-28.csv"
"who,38";"2020-05-28.csv"
"public,38";"2020-05-28.csv"
"or,38";"2020-05-28.csv"
"one,36";"2020-05-28.csv"
"really,36";"2020-05-28.csv"
"now,35";"2020-05-28.csv"
"get,34";"2020-05-28.csv"
"out,32";"2020-05-28.csv"
"when,32";"2020-05-28.csv"
"just,32";"2020-05-28.csv"
"weve,31";"2020-05-28.csv"
"thats,31";"2020-05-28.csv"
"home,30";"2020-05-28.csv"
"time,29";"2020-05-28.csv"
"us,29";"2020-05-28.csv"
"got,29";"2020-05-28.csv"
"like,26";"2020-05-28.csv"
"need,26";"2020-05-28.csv"
"youre,26";"2020-05-28.csv"
"mean,26";"2020-05-28.csv"
"dont,26";"2020-05-28.csv"
"test,25";"2020-05-28.csv"
"should,25";"2020-05-28.csv"
"being,25";"2020-05-28.csv"
"those,25";"2020-05-28.csv"
"trace,24";"2020-05-28.csv"
"them,24";"2020-05-28.csv"
"he,23";"2020-05-28.csv"
"way,23";"2020-05-28.csv"
"by,23";"2020-05-28.csv"
"how,23";"2020-05-28.csv"
"had,23";"2020-05-28.csv"
"contact,23";"2020-05-28.csv"
"minister,22";"2020-05-28.csv"
"scotland,22";"2020-05-28.csv"
"back,22";"2020-05-28.csv"
"your,22";"2020-05-28.csv"
"im,22";"2020-05-28.csv"
"dominic,21";"2020-05-28.csv"
"cummings,21";"2020-05-28.csv"
"go,21";"2020-05-28.csv"
"make,21";"2020-05-28.csv"
"their,21";"2020-05-28.csv"
"up,21";"2020-05-28.csv"
"things,21";"2020-05-28.csv"
"an,21";"2020-05-28.csv"
"place,21";"2020-05-28.csv"
"where,21";"2020-05-28.csv"
"very,20";"2020-05-28.csv"
"said,20";"2020-05-28.csv"
"other,20";"2020-05-28.csv"
"question,19";"2020-05-28.csv"
"would,19";"2020-05-28.csv"
"actually,19";"2020-05-28.csv"
