"word,count";"Filename"
"the,580";"2020-12-03.csv"
"to,374";"2020-12-03.csv"
"and,370";"2020-12-03.csv"
"that,278";"2020-12-03.csv"
"of,271";"2020-12-03.csv"
"we,269";"2020-12-03.csv"
"a,235";"2020-12-03.csv"
"is,227";"2020-12-03.csv"
"you,196";"2020-12-03.csv"
"i,191";"2020-12-03.csv"
"in,184";"2020-12-03.csv"
"it,161";"2020-12-03.csv"
"have,154";"2020-12-03.csv"
"are,154";"2020-12-03.csv"
"this,139";"2020-12-03.csv"
"be,114";"2020-12-03.csv"
"but,101";"2020-12-03.csv"
"so,94";"2020-12-03.csv"
"on,89";"2020-12-03.csv"
"been,87";"2020-12-03.csv"
"think,86";"2020-12-03.csv"
"as,85";"2020-12-03.csv"
"there,83";"2020-12-03.csv"
"they,83";"2020-12-03.csv"
"its,81";"2020-12-03.csv"
"for,79";"2020-12-03.csv"
"can,76";"2020-12-03.csv"
"not,74";"2020-12-03.csv"
"what,68";"2020-12-03.csv"
"our,67";"2020-12-03.csv"
"at,64";"2020-12-03.csv"
"from,60";"2020-12-03.csv"
"with,58";"2020-12-03.csv"
"going,57";"2020-12-03.csv"
"get,57";"2020-12-03.csv"
"do,57";"2020-12-03.csv"
"very,56";"2020-12-03.csv"
"all,54";"2020-12-03.csv"
"has,54";"2020-12-03.csv"
"if,53";"2020-12-03.csv"
"people,53";"2020-12-03.csv"
"about,51";"2020-12-03.csv"
"know,49";"2020-12-03.csv"
"because,48";"2020-12-03.csv"
"time,45";"2020-12-03.csv"
"will,44";"2020-12-03.csv"
"an,40";"2020-12-03.csv"
"vaccine,38";"2020-12-03.csv"
"thats,37";"2020-12-03.csv"
"by,36";"2020-12-03.csv"
"were,36";"2020-12-03.csv"
"really,35";"2020-12-03.csv"
"need,35";"2020-12-03.csv"
"up,33";"2020-12-03.csv"
"was,33";"2020-12-03.csv"
"where,33";"2020-12-03.csv"
"deal,33";"2020-12-03.csv"
"well,32";"2020-12-03.csv"
"dont,32";"2020-12-03.csv"
",31";"2020-12-03.csv"
"out,31";"2020-12-03.csv"
"question,29";"2020-12-03.csv"
"want,29";"2020-12-03.csv"
"just,29";"2020-12-03.csv"
"weve,28";"2020-12-03.csv"
"audience,27";"2020-12-03.csv"
"got,27";"2020-12-03.csv"
"some,27";"2020-12-03.csv"
"here,26";"2020-12-03.csv"
"which,26";"2020-12-03.csv"
"how,26";"2020-12-03.csv"
"make,26";"2020-12-03.csv"
"back,25";"2020-12-03.csv"
"pubs,25";"2020-12-03.csv"
"getting,24";"2020-12-03.csv"
"like,24";"2020-12-03.csv"
"point,24";"2020-12-03.csv"
"why,24";"2020-12-03.csv"
"hospitality,24";"2020-12-03.csv"
"come,23";"2020-12-03.csv"
"now,23";"2020-12-03.csv"
"also,23";"2020-12-03.csv"
"more,23";"2020-12-03.csv"
"much,23";"2020-12-03.csv"
"no,23";"2020-12-03.csv"
"government,22";"2020-12-03.csv"
"would,22";"2020-12-03.csv"
"part,22";"2020-12-03.csv"
"us,21";"2020-12-03.csv"
"should,21";"2020-12-03.csv"
"mean,21";"2020-12-03.csv"
"go,21";"2020-12-03.csv"
"being,21";"2020-12-03.csv"
"ran,21";"2020-12-03.csv"
"when,20";"2020-12-03.csv"
"those,20";"2020-12-03.csv"
"then,20";"2020-12-03.csv"
"country,20";"2020-12-03.csv"
"into,20";"2020-12-03.csv"
"had,20";"2020-12-03.csv"
"50,20";"2020-12-03.csv"
"see,19";"2020-12-03.csv"
"first,19";"2020-12-03.csv"
"world,19";"2020-12-03.csv"
"vaccines,19";"2020-12-03.csv"
"students,19";"2020-12-03.csv"
"things,18";"2020-12-03.csv"
"cant,18";"2020-12-03.csv"
"over,18";"2020-12-03.csv"
"im,18";"2020-12-03.csv"
"lot,18";"2020-12-03.csv"
"them,18";"2020-12-03.csv"
"able,18";"2020-12-03.csv"
"look,18";"2020-12-03.csv"
"than,18";"2020-12-03.csv"
"university,18";"2020-12-03.csv"
"done,17";"2020-12-03.csv"
"these,17";"2020-12-03.csv"
"other,17";"2020-12-03.csv"
"year,17";"2020-12-03.csv"
"way,16";"2020-12-03.csv"
"yeah,16";"2020-12-03.csv"
"peter,15";"2020-12-03.csv"
"my,15";"2020-12-03.csv"
"lets,15";"2020-12-03.csv"
"their,15";"2020-12-03.csv"
"or,15";"2020-12-03.csv"
"said,15";"2020-12-03.csv"
"take,15";"2020-12-03.csv"
"before,15";"2020-12-03.csv"
"down,14";"2020-12-03.csv"
"brexit,14";"2020-12-03.csv"
"who,14";"2020-12-03.csv"
"coming,14";"2020-12-03.csv"
"scientists,14";"2020-12-03.csv"
"end,14";"2020-12-03.csv"
"your,14";"2020-12-03.csv"
"through,14";"2020-12-03.csv"
"saying,14";"2020-12-03.csv"
"say,14";"2020-12-03.csv"
"one,14";"2020-12-03.csv"
"process,14";"2020-12-03.csv"
"quickly,14";"2020-12-03.csv"
"european,14";"2020-12-03.csv"
"universities,13";"2020-12-03.csv"
"british,13";"2020-12-03.csv"
"good,13";"2020-12-03.csv"
"course,13";"2020-12-03.csv"
"hope,13";"2020-12-03.csv"
"he,13";"2020-12-03.csv"
"same,13";"2020-12-03.csv"
"something,13";"2020-12-03.csv"
"youre,12";"2020-12-03.csv"
"terms,12";"2020-12-03.csv"
"havent,12";"2020-12-03.csv"
"better,12";"2020-12-03.csv"
"yes,12";"2020-12-03.csv"
"actually,12";"2020-12-03.csv"
"only,12";"2020-12-03.csv"
"industry,12";"2020-12-03.csv"
"still,12";"2020-12-03.csv"
"matthew,12";"2020-12-03.csv"
"next,12";"2020-12-03.csv"
"pub,11";"2020-12-03.csv"
"clear,11";"2020-12-03.csv"
"doing,11";"2020-12-03.csv"
"right,11";"2020-12-03.csv"
"best,11";"2020-12-03.csv"
"support,11";"2020-12-03.csv"
"together,11";"2020-12-03.csv"
"put,11";"2020-12-03.csv"
"thing,11";"2020-12-03.csv"
"me,11";"2020-12-03.csv"
"most,11";"2020-12-03.csv"
"start,11";"2020-12-03.csv"
"money,11";"2020-12-03.csv"
"lockdown,11";"2020-12-03.csv"
"fishing,11";"2020-12-03.csv"
"waters,11";"2020-12-03.csv"
"minister,10";"2020-12-03.csv"
"across,10";"2020-12-03.csv"
"again,10";"2020-12-03.csv"
"agree,10";"2020-12-03.csv"
"obviously,10";"2020-12-03.csv"
"control,10";"2020-12-03.csv"
"work,10";"2020-12-03.csv"
"bit,10";"2020-12-03.csv"
"try,10";"2020-12-03.csv"
"difficult,10";"2020-12-03.csv"
"hear,10";"2020-12-03.csv"
"comments,10";"2020-12-03.csv"
"notjust,10";"2020-12-03.csv"
"teaching,10";"2020-12-03.csv"
"thank,9";"2020-12-03.csv"
"sarah,9";"2020-12-03.csv"
"day,9";"2020-12-03.csv"
"logistical,9";"2020-12-03.csv"
"sure,9";"2020-12-03.csv"
"any,9";"2020-12-03.csv"
"covid,9";"2020-12-03.csv"
"given,9";"2020-12-03.csv"
"problem,9";"2020-12-03.csv"
"negotiations,9";"2020-12-03.csv"
"quite,9";"2020-12-03.csv"
"programme,9";"2020-12-03.csv"
"eu,9";"2020-12-03.csv"
"many,9";"2020-12-03.csv"
"few,9";"2020-12-03.csv"
"last,9";"2020-12-03.csv"
"ijust,9";"2020-12-03.csv"
"forward,9";"2020-12-03.csv"
"too,9";"2020-12-03.csv"
"trade,9";"2020-12-03.csv"
"promised,9";"2020-12-03.csv"
"student,9";"2020-12-03.csv"
"michelle,8";"2020-12-03.csv"
"since,8";"2020-12-03.csv"
"line,8";"2020-12-03.csv"
"public,8";"2020-12-03.csv"
"logistics,8";"2020-12-03.csv"
"working,8";"2020-12-03.csv"
"care,8";"2020-12-03.csv"
"homes,8";"2020-12-03.csv"
"years,8";"2020-12-03.csv"
"uk,8";"2020-12-03.csv"
"id,8";"2020-12-03.csv"
"maybe,8";"2020-12-03.csv"
"youve,8";"2020-12-03.csv"
"number,8";"2020-12-03.csv"
"important,8";"2020-12-03.csv"
"view,8";"2020-12-03.csv"
"give,8";"2020-12-03.csv"
"could,8";"2020-12-03.csv"
"after,8";"2020-12-03.csv"
"future,8";"2020-12-03.csv"
"every,8";"2020-12-03.csv"
"million,8";"2020-12-03.csv"
"union,8";"2020-12-03.csv"
"even,8";"2020-12-03.csv"
"cut,8";"2020-12-03.csv"
"virus,8";"2020-12-03.csv"
"week,8";"2020-12-03.csv"
"places,8";"2020-12-03.csv"
"agreement,8";"2020-12-03.csv"
"liam,7";"2020-12-03.csv"
"tonight,7";"2020-12-03.csv"
"around,7";"2020-12-03.csv"
"let,7";"2020-12-03.csv"
"asking,7";"2020-12-03.csv"
"health,7";"2020-12-03.csv"
"ask,7";"2020-12-03.csv"
"rather,7";"2020-12-03.csv"
"own,7";"2020-12-03.csv"
"science,7";"2020-12-03.csv"
"system,7";"2020-12-03.csv"
"having,7";"2020-12-03.csv"
