"word,count";"Filename"
"the,625";"2020-03-12.csv"
"to,395";"2020-03-12.csv"
"and,319";"2020-03-12.csv"
"is,252";"2020-03-12.csv"
"of,231";"2020-03-12.csv"
"in,210";"2020-03-12.csv"
"we,209";"2020-03-12.csv"
"that,203";"2020-03-12.csv"
"a,185";"2020-03-12.csv"
"i,163";"2020-03-12.csv"
"are,156";"2020-03-12.csv"
"you,125";"2020-03-12.csv"
"it,108";"2020-03-12.csv"
"have,107";"2020-03-12.csv"
"this,97";"2020-03-12.csv"
"for,90";"2020-03-12.csv"
"on,85";"2020-03-12.csv"
"be,79";"2020-03-12.csv"
"there,79";"2020-03-12.csv"
"they,74";"2020-03-12.csv"
"with,73";"2020-03-12.csv"
"so,71";"2020-03-12.csv"
"people,68";"2020-03-12.csv"
"about,66";"2020-03-12.csv"
"what,65";"2020-03-12.csv"
"but,62";"2020-03-12.csv"
"going,55";"2020-03-12.csv"
"its,54";"2020-03-12.csv"
"think,54";"2020-03-12.csv"
"from,53";"2020-03-12.csv"
"do,52";"2020-03-12.csv"
"got,51";"2020-03-12.csv"
"our,50";"2020-03-12.csv"
"not,50";"2020-03-12.csv"
"at,48";"2020-03-12.csv"
"was,47";"2020-03-12.csv"
"as,47";"2020-03-12.csv"
"been,45";"2020-03-12.csv"
"government,43";"2020-03-12.csv"
"if,41";"2020-03-12.csv"
"because,41";"2020-03-12.csv"
"public,40";"2020-03-12.csv"
"will,40";"2020-03-12.csv"
"health,39";"2020-03-12.csv"
"who,38";"2020-03-12.csv"
"had,38";"2020-03-12.csv"
"all,37";"2020-03-12.csv"
"weve,34";"2020-03-12.csv"
"know,32";"2020-03-12.csv"
"one,31";"2020-03-12.csv"
"has,31";"2020-03-12.csv"
"no,31";"2020-03-12.csv"
"come,30";"2020-03-12.csv"
"their,29";"2020-03-12.csv"
"now,28";"2020-03-12.csv"
"where,28";"2020-03-12.csv"
"im,27";"2020-03-12.csv"
"very,27";"2020-03-12.csv"
"up,27";"2020-03-12.csv"
"get,27";"2020-03-12.csv"
"care,27";"2020-03-12.csv"
"out,26";"2020-03-12.csv"
"doing,26";"2020-03-12.csv"
"can,26";"2020-03-12.csv"
"more,26";"2020-03-12.csv"
"which,26";"2020-03-12.csv"
"saying,26";"2020-03-12.csv"
"time,25";"2020-03-12.csv"
"terms,25";"2020-03-12.csv"
"say,25";"2020-03-12.csv"
"budget,25";"2020-03-12.csv"
"need,25";"2020-03-12.csv"
"nhs,25";"2020-03-12.csv"
"were,24";"2020-03-12.csv"
"right,24";"2020-03-12.csv"
"an,24";"2020-03-12.csv"
"advice,24";"2020-03-12.csv"
"back,24";"2020-03-12.csv"
"well,23";"2020-03-12.csv"
"issue,23";"2020-03-12.csv"
"them,23";"2020-03-12.csv"
"me,23";"2020-03-12.csv"
"when,22";"2020-03-12.csv"
"want,22";"2020-03-12.csv"
"here,21";"2020-03-12.csv"
"how,21";"2020-03-12.csv"
"why,21";"2020-03-12.csv"
"like,21";"2020-03-12.csv"
"my,21";"2020-03-12.csv"
"just,20";"2020-03-12.csv"
"dont,20";"2020-03-12.csv"
"also,19";"2020-03-12.csv"
"or,19";"2020-03-12.csv"
"lot,19";"2020-03-12.csv"
"said,19";"2020-03-12.csv"
"vulnerable,19";"2020-03-12.csv"
"country,18";"2020-03-12.csv"
"other,18";"2020-03-12.csv"
"things,18";"2020-03-12.csv"
"should,18";"2020-03-12.csv"
"years,17";"2020-03-12.csv"
"yes,17";"2020-03-12.csv"
"let,17";"2020-03-12.csv"
"own,17";"2020-03-12.csv"
"england,16";"2020-03-12.csv"
"he,16";"2020-03-12.csv"
"social,16";"2020-03-12.csv"
"go,16";"2020-03-12.csv"
"point,16";"2020-03-12.csv"
"isnt,16";"2020-03-12.csv"
"billion,16";"2020-03-12.csv"
"john,15";"2020-03-12.csv"
"by,15";"2020-03-12.csv"
"across,15";"2020-03-12.csv"
"uk,15";"2020-03-12.csv"
"around,15";"2020-03-12.csv"
"theyve,15";"2020-03-12.csv"
"steve,14";"2020-03-12.csv"
"working,14";"2020-03-12.csv"
"through,14";"2020-03-12.csv"
"last,14";"2020-03-12.csv"
"take,14";"2020-03-12.csv"
"really,14";"2020-03-12.csv"
"thing,14";"2020-03-12.csv"
"virus,14";"2020-03-12.csv"
"ive,14";"2020-03-12.csv"
"hear,14";"2020-03-12.csv"
