"word,count";"Filename"
"the,546";"2020-11-26.csv"
"to,379";"2020-11-26.csv"
"and,357";"2020-11-26.csv"
"that,244";"2020-11-26.csv"
"of,240";"2020-11-26.csv"
"in,237";"2020-11-26.csv"
"we,232";"2020-11-26.csv"
"i,216";"2020-11-26.csv"
"a,208";"2020-11-26.csv"
"is,173";"2020-11-26.csv"
"are,153";"2020-11-26.csv"
"have,146";"2020-11-26.csv"
"you,141";"2020-11-26.csv"
"think,126";"2020-11-26.csv"
"it,111";"2020-11-26.csv"
"people,94";"2020-11-26.csv"
"be,93";"2020-11-26.csv"
"for,90";"2020-11-26.csv"
"as,89";"2020-11-26.csv"
"this,84";"2020-11-26.csv"
"about,74";"2020-11-26.csv"
"but,69";"2020-11-26.csv"
"do,62";"2020-11-26.csv"
"what,61";"2020-11-26.csv"
"at,58";"2020-11-26.csv"
"they,56";"2020-11-26.csv"
"on,55";"2020-11-26.csv"
"with,54";"2020-11-26.csv"
"so,53";"2020-11-26.csv"
"its,52";"2020-11-26.csv"
"our,51";"2020-11-26.csv"
"going,49";"2020-11-26.csv"
"if,47";"2020-11-26.csv"
"been,44";"2020-11-26.csv"
"sector,44";"2020-11-26.csv"
"because,42";"2020-11-26.csv"
"not,41";"2020-11-26.csv"
"has,40";"2020-11-26.csv"
"know,40";"2020-11-26.csv"
"well,40";"2020-11-26.csv"
"who,39";"2020-11-26.csv"
"there,39";"2020-11-26.csv"
"actually,39";"2020-11-26.csv"
"all,39";"2020-11-26.csv"
"from,38";"2020-11-26.csv"
"can,38";"2020-11-26.csv"
"pay,37";"2020-11-26.csv"
"wales,35";"2020-11-26.csv"
"time,34";"2020-11-26.csv"
"really,34";"2020-11-26.csv"
"government,32";"2020-11-26.csv"
"should,32";"2020-11-26.csv"
"dont,32";"2020-11-26.csv"
"very,31";"2020-11-26.csv"
"will,31";"2020-11-26.csv"
"was,30";"2020-11-26.csv"
"want,30";"2020-11-26.csv"
"way,29";"2020-11-26.csv"
"public,29";"2020-11-26.csv"
"would,28";"2020-11-26.csv"
"us,27";"2020-11-26.csv"
"got,27";"2020-11-26.csv"
"say,27";"2020-11-26.csv"
"tier,27";"2020-11-26.csv"
"were,25";"2020-11-26.csv"
"much,24";"2020-11-26.csv"
"get,24";"2020-11-26.csv"
"then,24";"2020-11-26.csv"
"their,24";"2020-11-26.csv"
"question,23";"2020-11-26.csv"
"pandemic,23";"2020-11-26.csv"
"more,23";"2020-11-26.csv"
"workers,23";"2020-11-26.csv"
"being,22";"2020-11-26.csv"
"out,22";"2020-11-26.csv"
"mean,22";"2020-11-26.csv"
"like,22";"2020-11-26.csv"
"by,21";"2020-11-26.csv"
"my,21";"2020-11-26.csv"
"3,21";"2020-11-26.csv"
"one,21";"2020-11-26.csv"
"had,21";"2020-11-26.csv"
"how,21";"2020-11-26.csv"
"rise,21";"2020-11-26.csv"
"part,20";"2020-11-26.csv"
"different,20";"2020-11-26.csv"
"those,20";"2020-11-26.csv"
"go,20";"2020-11-26.csv"
"need,20";"2020-11-26.csv"
"some,19";"2020-11-26.csv"
"when,19";"2020-11-26.csv"
"just,19";"2020-11-26.csv"
"aid,19";"2020-11-26.csv"
"an,18";"2020-11-26.csv"
"christmas,18";"2020-11-26.csv"
"lockdown,18";"2020-11-26.csv"
"look,18";"2020-11-26.csv"
"see,18";"2020-11-26.csv"
"make,18";"2020-11-26.csv"
"now,17";"2020-11-26.csv"
"which,17";"2020-11-26.csv"
"only,17";"2020-11-26.csv"
"down,16";"2020-11-26.csv"
"terms,16";"2020-11-26.csv"
"he,16";"2020-11-26.csv"
"weve,16";"2020-11-26.csv"
"point,16";"2020-11-26.csv"
"claire,15";"2020-11-26.csv"
"thing,15";"2020-11-26.csv"
"work,15";"2020-11-26.csv"
"into,15";"2020-11-26.csv"
"yes,15";"2020-11-26.csv"
"care,15";"2020-11-26.csv"
",15";"2020-11-26.csv"
"vaughan,14";"2020-11-26.csv"
"world,14";"2020-11-26.csv"
"thank,14";"2020-11-26.csv"
"right,14";"2020-11-26.csv"
"important,14";"2020-11-26.csv"
"up,14";"2020-11-26.csv"
"where,14";"2020-11-26.csv"
"said,14";"2020-11-26.csv"
"through,14";"2020-11-26.csv"
"also,14";"2020-11-26.csv"
"economic,14";"2020-11-26.csv"
"uk,14";"2020-11-26.csv"
"private,14";"2020-11-26.csv"
"global,14";"2020-11-26.csv"
"here,13";"2020-11-26.csv"
"other,13";"2020-11-26.csv"
"testing,13";"2020-11-26.csv"
"me,13";"2020-11-26.csv"
"saying,13";"2020-11-26.csv"
"them,13";"2020-11-26.csv"
"cases,13";"2020-11-26.csv"
"difficult,13";"2020-11-26.csv"
"than,13";"2020-11-26.csv"
"something,13";"2020-11-26.csv"
"support,13";"2020-11-26.csv"
"theyre,13";"2020-11-26.csv"
"tanni,12";"2020-11-26.csv"
"audience,12";"2020-11-26.csv"
"living,12";"2020-11-26.csv"
"next,12";"2020-11-26.csv"
"did,12";"2020-11-26.csv"
