"word,count";"Filename"
"the,811";"2020-05-21.csv"
"and,617";"2020-05-21.csv"
"to,489";"2020-05-21.csv"
"of,401";"2020-05-21.csv"
"a,314";"2020-05-21.csv"
"we,297";"2020-05-21.csv"
"that,296";"2020-05-21.csv"
"it,280";"2020-05-21.csv"
"in,278";"2020-05-21.csv"
"i,267";"2020-05-21.csv"
"is,246";"2020-05-21.csv"
"are,198";"2020-05-21.csv"
"have,188";"2020-05-21.csv"
"be,186";"2020-05-21.csv"
"you,159";"2020-05-21.csv"
"on,145";"2020-05-21.csv"
"will,145";"2020-05-21.csv"
"as,121";"2020-05-21.csv"
"but,121";"2020-05-21.csv"
"they,121";"2020-05-21.csv"
"not,118";"2020-05-21.csv"
"for,116";"2020-05-21.csv"
"think,113";"2020-05-21.csv"
"can,107";"2020-05-21.csv"
"this,103";"2020-05-21.csv"
"with,97";"2020-05-21.csv"
"people,97";"2020-05-21.csv"
"if,87";"2020-05-21.csv"
"back,86";"2020-05-21.csv"
"from,84";"2020-05-21.csv"
"about,84";"2020-05-21.csv"
"1st,83";"2020-05-21.csv"
"so,83";"2020-05-21.csv"
"there,74";"2020-05-21.csv"
"been,72";"2020-05-21.csv"
"what,70";"2020-05-21.csv"
"june,69";"2020-05-21.csv"
"go,66";"2020-05-21.csv"
"ran,66";"2020-05-21.csv"
"government,66";"2020-05-21.csv"
"its,64";"2020-05-21.csv"
"get,63";"2020-05-21.csv"
"at,63";"2020-05-21.csv"
"would,61";"2020-05-21.csv"
"do,61";"2020-05-21.csv"
"going,61";"2020-05-21.csv"
"was,60";"2020-05-21.csv"
"children,59";"2020-05-21.csv"
"by,56";"2020-05-21.csv"
"has,50";"2020-05-21.csv"
"james,49";"2020-05-21.csv"
"more,48";"2020-05-21.csv"
"out,48";"2020-05-21.csv"
"all,46";"2020-05-21.csv"
"because,45";"2020-05-21.csv"
"see,44";"2020-05-21.csv"
"peopla,43";"2020-05-21.csv"
"their,42";"2020-05-21.csv"
"ofjune,41";"2020-05-21.csv"
"schools,40";"2020-05-21.csv"
"some,39";"2020-05-21.csv"
"said,38";"2020-05-21.csv"
"them,38";"2020-05-21.csv"
"which,38";"2020-05-21.csv"
"an,36";"2020-05-21.csv"
"up,36";"2020-05-21.csv"
"way,34";"2020-05-21.csv"
"how,34";"2020-05-21.csv"
"need,33";"2020-05-21.csv"
"say,33";"2020-05-21.csv"
"one,33";"2020-05-21.csv"
"had,33";"2020-05-21.csv"
"or,33";"2020-05-21.csv"
"time,32";"2020-05-21.csv"
"now,32";"2020-05-21.csv"
"really,32";"2020-05-21.csv"
"our,30";"2020-05-21.csv"
"should,30";"2020-05-21.csv"
"lockdown,30";"2020-05-21.csv"
"when,30";"2020-05-21.csv"
"school,29";"2020-05-21.csv"
"much,29";"2020-05-21.csv"
"question,28";"2020-05-21.csv"
"us,28";"2020-05-21.csv"
"theatres,28";"2020-05-21.csv"
"want,27";"2020-05-21.csv"
"where,26";"2020-05-21.csv"
"work,26";"2020-05-21.csv"
"who,25";"2020-05-21.csv"
"face,25";"2020-05-21.csv"
"being,25";"2020-05-21.csv"
"like,25";"2020-05-21.csv"
"before,24";"2020-05-21.csv"
"thing,24";"2020-05-21.csv"
"take,23";"2020-05-21.csv"
"dont,23";"2020-05-21.csv"
"just,23";"2020-05-21.csv"
"very,23";"2020-05-21.csv"
"than,22";"2020-05-21.csv"
"year,22";"2020-05-21.csv"
"right,22";"2020-05-21.csv"
"week,22";"2020-05-21.csv"
"why,22";"2020-05-21.csv"
"different,22";"2020-05-21.csv"
"no,22";"2020-05-21.csv"
"help,22";"2020-05-21.csv"
"public,22";"2020-05-21.csv"
"place,21";"2020-05-21.csv"
"safe,21";"2020-05-21.csv"
"am,21";"2020-05-21.csv"
"system,21";"2020-05-21.csv"
"social,20";"2020-05-21.csv"
"into,20";"2020-05-21.csv"
"education,20";"2020-05-21.csv"
"many,20";"2020-05-21.csv"
"arts,20";"2020-05-21.csv"
"teachers,19";"2020-05-21.csv"
"were,19";"2020-05-21.csv"
"lst,19";"2020-05-21.csv"
"uk,19";"2020-05-21.csv"
"hope,19";"2020-05-21.csv"
"important,19";"2020-05-21.csv"
"track,19";"2020-05-21.csv"
"app,19";"2020-05-21.csv"
"also,18";"2020-05-21.csv"
"kids,18";"2020-05-21.csv"
"bit,18";"2020-05-21.csv"
"other,18";"2020-05-21.csv"
"new,18";"2020-05-21.csv"
"your,18";"2020-05-21.csv"
"these,18";"2020-05-21.csv"
"theatre,18";"2020-05-21.csv"
"look,18";"2020-05-21.csv"
"those,18";"2020-05-21.csv"
"through,18";"2020-05-21.csv"
"well,18";"2020-05-21.csv"
"my,17";"2020-05-21.csv"
"first,17";"2020-05-21.csv"
"agree,17";"2020-05-21.csv"
"any,17";"2020-05-21.csv"
"make,17";"2020-05-21.csv"
"camilla,16";"2020-05-21.csv"
"good,16";"2020-05-21.csv"
"saying,16";"2020-05-21.csv"
"country,16";"2020-05-21.csv"
"things,16";"2020-05-21.csv"
"probably,16";"2020-05-21.csv"
"fully,16";"2020-05-21.csv"
"trace,16";"2020-05-21.csv"
"here,15";"2020-05-21.csv"
"every,15";"2020-05-21.csv"
"seen,15";"2020-05-21.csv"
"number,15";"2020-05-21.csv"
"having,15";"2020-05-21.csv"
"did,15";"2020-05-21.csv"
"parents,15";"2020-05-21.csv"
"course,15";"2020-05-21.csv"
"use,15";"2020-05-21.csv"
"might,15";"2020-05-21.csv"
"able,15";"2020-05-21.csv"
"properly,15";"2020-05-21.csv"
"test,15";"2020-05-21.csv"
"confidence,15";"2020-05-21.csv"
"denmark,14";"2020-05-21.csv"
"questions,14";"2020-05-21.csv"
"start,14";"2020-05-21.csv"
"possible,14";"2020-05-21.csv"
"safely,14";"2020-05-21.csv"
"doing,14";"2020-05-21.csv"
"come,14";"2020-05-21.csv"
"know,14";"2020-05-21.csv"
"reopen,14";"2020-05-21.csv"
"national,14";"2020-05-21.csv"
"only,14";"2020-05-21.csv"
"local,14";"2020-05-21.csv"
"day,14";"2020-05-21.csv"
"cannot,14";"2020-05-21.csv"
"mask,14";"2020-05-21.csv"
"manchester,13";"2020-05-21.csv"
"andy,13";"2020-05-21.csv"
"child,13";"2020-05-21.csv"
"cant,13";"2020-05-21.csv"
"normal,13";"2020-05-21.csv"
"terms,13";"2020-05-21.csv"
"talking,13";"2020-05-21.csv"
"actually,13";"2020-05-21.csv"
"could,13";"2020-05-21.csv"
"lot,13";"2020-05-21.csv"
"difficult,13";"2020-05-21.csv"
"asking,13";"2020-05-21.csv"
