"word,count";"Filename"
"the,569";"2020-09-24.csv"
"and,480";"2020-09-24.csv"
"to,452";"2020-09-24.csv"
"of,272";"2020-09-24.csv"
"is,266";"2020-09-24.csv"
"that,261";"2020-09-24.csv"
"a,242";"2020-09-24.csv"
"i,239";"2020-09-24.csv"
"in,223";"2020-09-24.csv"
"are,220";"2020-09-24.csv"
"you,215";"2020-09-24.csv"
"have,202";"2020-09-24.csv"
"we,181";"2020-09-24.csv"
"it,161";"2020-09-24.csv"
"for,134";"2020-09-24.csv"
"they,132";"2020-09-24.csv"
"people,130";"2020-09-24.csv"
"on,114";"2020-09-24.csv"
"not,114";"2020-09-24.csv"
"there,94";"2020-09-24.csv"
"be,88";"2020-09-24.csv"
"what,86";"2020-09-24.csv"
"think,86";"2020-09-24.csv"
"this,84";"2020-09-24.csv"
"so,81";"2020-09-24.csv"
"going,80";"2020-09-24.csv"
"at,72";"2020-09-24.csv"
"been,70";"2020-09-24.csv"
"from,70";"2020-09-24.csv"
"with,69";"2020-09-24.csv"
"but,68";"2020-09-24.csv"
"do,65";"2020-09-24.csv"
"if,63";"2020-09-24.csv"
"was,62";"2020-09-24.csv"
"about,59";"2020-09-24.csv"
"has,57";"2020-09-24.csv"
"just,56";"2020-09-24.csv"
"up,56";"2020-09-24.csv"
"back,56";"2020-09-24.csv"
"government,53";"2020-09-24.csv"
"will,49";"2020-09-24.csv"
"because,48";"2020-09-24.csv"
"can,47";"2020-09-24.csv"
"who,45";"2020-09-24.csv"
"now,45";"2020-09-24.csv"
"would,45";"2020-09-24.csv"
"get,44";"2020-09-24.csv"
"as,41";"2020-09-24.csv"
"my,40";"2020-09-24.csv"
"all,40";"2020-09-24.csv"
"more,40";"2020-09-24.csv"
"which,38";"2020-09-24.csv"
"support,38";"2020-09-24.csv"
"how,36";"2020-09-24.csv"
"well,36";"2020-09-24.csv"
"like,36";"2020-09-24.csv"
"our,35";"2020-09-24.csv"
"time,33";"2020-09-24.csv"
"health,33";"2020-09-24.csv"
"peopla,33";"2020-09-24.csv"
"being,33";"2020-09-24.csv"
"he,33";"2020-09-24.csv"
