"word,""count"",""Filename"";""Filename"""
"corner,""3"",""2020-06-11.csv"";"
"price,""3"",""2020-06-11.csv"";"
"called,""3"",""2020-06-11.csv"";"
"supported,""3"",""2020-06-11.csv"";"
"questions,""3"",""2020-06-11.csv"";"
"eyes,""3"",""2020-06-11.csv"";"
"responsible,""3"",""2020-06-11.csv"";"
"aslevel,""3"",""2020-06-11.csv"";"
"revising,""3"",""2020-06-11.csv"";"
"condemned,""3"",""2020-06-11.csv"";"
"top,""3"",""2020-06-11.csv"";"
"25,""3"",""2020-06-11.csv"";"
"multicultural,""3"",""2020-06-11.csv"";"
"haunt,""3"",""2020-06-11.csv"";"
"twice,""3"",""2020-06-11.csv"";"
"tone,""3"",""2020-06-11.csv"";"
"responsibility,""3"",""2020-06-11.csv"";"
"desperate,""3"",""2020-06-11.csv"";"
"acceptable,""3"",""2020-06-11.csv"";"
"throughout,""3"",""2020-06-11.csv"";"
"apparatus,""3"",""2020-06-11.csv"";"
"individual,""3"",""2020-06-11.csv"";"
"mass,""3"",""2020-06-11.csv"";"
"politician,""3"",""2020-06-11.csv"";"
"single,""3"",""2020-06-11.csv"";"
"mealymouthed,""3"",""2020-06-11.csv"";"
"along,""3"",""2020-06-11.csv"";"
"quarter,""3"",""2020-06-11.csv"";"
"light,""3"",""2020-06-11.csv"";"
"after,""3"",""2020-06-11.csv"";"
"later,""3"",""2020-06-11.csv"";"
"restaurant,""3"",""2020-06-11.csv"";"
"lifted,""3"",""2020-06-11.csv"";"
"shortterm,""3"",""2020-06-11.csv"";"
"longterm,""3"",""2020-06-11.csv"";"
"196,""3"",""2020-06-11.csv"";"
"europe,""3"",""2020-06-11.csv"";"
"terrible,""3"",""2020-06-11.csv"";"
"turned,""3"",""2020-06-11.csv"";"
"surveys,""3"",""2020-06-11.csv"";"
"shown,""3"",""2020-06-11.csv"";"
"1,""3"",""2020-06-11.csv"";"
"catch,""3"",""2020-06-11.csv"";"
"80,""3"",""2020-06-11.csv"";"
"disgrace,""3"",""2020-06-11.csv"";"
"international,""3"",""2020-06-11.csv"";"
"economically,""3"",""2020-06-11.csv"";"
"profitably,""3"",""2020-06-11.csv"";"
"months,""3"",""2020-06-11.csv"";"
"property,""3"",""2020-06-11.csv"";"
"expect,""3"",""2020-06-11.csv"";"
"characterisation,""3"",""2020-06-11.csv"";"
"across,""3"",""2020-06-11.csv"";"
"safest,""3"",""2020-06-11.csv"";"
"mean,""3"",""2020-06-11.csv"";"
"caution,""3"",""2020-06-11.csv"";"
"safer,""3"",""2020-06-11.csv"";"
"opposed,""3"",""2020-06-11.csv"";"
"staying,""3"",""2020-06-11.csv"";"
"dilemma,""3"",""2020-06-11.csv"";"
"jazz,""3"",""2020-06-11.csv"";"
"days,""3"",""2020-06-11.csv"";"
"jobs,""3"",""2020-06-11.csv"";"
"stays,""3"",""2020-06-11.csv"";"
"regard,""3"",""2020-06-11.csv"";"
"advice,""3"",""2020-06-11.csv"";"
"decisionmaking,""3"",""2020-06-11.csv"";"
"ultimately,""3"",""2020-06-11.csv"";"
"2stage,""3"",""2020-06-11.csv"";"
"already,""3"",""2020-06-11.csv"";"
"resorts,""3"",""2020-06-11.csv"";"
"carry,""3"",""2020-06-11.csv"";"
"confused,""3"",""2020-06-11.csv"";"
"overthetop,""3"",""2020-06-11.csv"";"
"unnecessary,""3"",""2020-06-11.csv"";"
"epidemic,""3"",""2020-06-11.csv"";"
"28000,""3"",""2020-06-11.csv"";"
"worldwide,""3"",""2020-06-11.csv"";"
"likes,""3"",""2020-06-11.csv"";"
"criticisms,""3"",""2020-06-11.csv"";"
"pensions,""3"",""2020-06-11.csv"";"
"tracers,""3"",""2020-06-11.csv"";"
"contacted,""3"",""2020-06-11.csv"";"
"agreeing,""3"",""2020-06-11.csv"";"
"hand,""3"",""2020-06-11.csv"";"
"100,""3"",""2020-06-11.csv"";"
"g,""3"",""2020-06-11.csv"";"
"infections,""3"",""2020-06-11.csv"";"
"significant,""3"",""2020-06-11.csv"";"
"rate,""3"",""2020-06-11.csv"";"
"unlock,""3"",""2020-06-11.csv"";"
"story,""3"",""2020-06-11.csv"";"
"give,""3"",""2020-06-11.csv"";"
"correspondence,""3"",""2020-06-11.csv"";"
"representing,""3"",""2020-06-11.csv"";"
"highly,""3"",""2020-06-11.csv"";"
"betsy,""3"",""2020-06-11.csv"";"
"board,""3"",""2020-06-11.csv"";"
"stories,""3"",""2020-06-11.csv"";"
"match,""3"",""2020-06-11.csv"";"
"earty,""3"",""2020-06-11.csv"";"
"aspirations,""3"",""2020-06-11.csv"";"
"equipment,""3"",""2020-06-11.csv"";"
"stopped,""3"",""2020-06-11.csv"";"
"tested,""3"",""2020-06-11.csv"";"
"confirmed,""3"",""2020-06-11.csv"";"
"selfisolate,""3"",""2020-06-11.csv"";"
"benefit,""3"",""2020-06-11.csv"";"
"duty,""3"",""2020-06-11.csv"";"
"sharing,""3"",""2020-06-11.csv"";"
"spirit,""3"",""2020-06-11.csv"";"
"apply,""3"",""2020-06-11.csv"";"
"advantage,""3"",""2020-06-11.csv"";"
"privacy,""3"",""2020-06-11.csv"";"
"tmst,""3"",""2020-06-11.csv"";"
"dealing,""3"",""2020-06-11.csv"";"
"telling,""3"",""2020-06-11.csv"";"
"trusting,""3"",""2020-06-11.csv"";"
"coughing,""3"",""2020-06-11.csv"";"
"sniffing,""3"",""2020-06-11.csv"";"
"continued,""3"",""2020-06-11.csv"";"
"physical,""3"",""2020-06-11.csv"";"
"suspicious,""3"",""2020-06-11.csv"";"
"six,""3"",""2020-06-11.csv"";"
"11,""3"",""2020-06-11.csv"";"
"didnt,""3"",""2020-06-11.csv"";"
"computer,""3"",""2020-06-11.csv"";"
"FALSE,""3"",""2020-06-11.csv"";"
"principally,""3"",""2020-06-11.csv"";"
"marvellous,""3"",""2020-06-11.csv"";"
"hearfrom,""3"",""2020-06-11.csv"";"
"whatever,""3"",""2020-06-11.csv"";"
"dandelion,""3"",""2020-06-11.csv"";"
"panel,""2"",""2020-06-11.csv"";"
"solicitor,""2"",""2020-06-11.csv"";"
"general,""2"",""2020-06-11.csv"";"
"ever,""2"",""2020-06-11.csv"";"
"eluted,""2"",""2020-06-11.csv"";"
"currently,""2"",""2020-06-11.csv"";"
"forte,""2"",""2020-06-11.csv"";"
"career,""2"",""2020-06-11.csv"";"
"1996,""2"",""2020-06-11.csv"";"
"ewup,""2"",""2020-06-11.csv"";"
"professor,""2"",""2020-06-11.csv"";"
"brunel,""2"",""2020-06-11.csv"";"
"evening,""2"",""2020-06-11.csv"";"
"line,""2"",""2020-06-11.csv"";"
"youre,""2"",""2020-06-11.csv"";"
"tojoin,""2"",""2020-06-11.csv"";"
"marshall,""2"",""2020-06-11.csv"";"
"apologise,""2"",""2020-06-11.csv"";"
"slaves,""2"",""2020-06-11.csv"";"
"while,""2"",""2020-06-11.csv"";"
"its,""2"",""2020-06-11.csv"";"
"standards,""2"",""2020-06-11.csv"";"
"ago,""2"",""2020-06-11.csv"";"
"concept,""2"",""2020-06-11.csv"";"
"language,""2"",""2020-06-11.csv"";"
"blame,""2"",""2020-06-11.csv"";"
"apology,""2"",""2020-06-11.csv"";"
"wherever,""2"",""2020-06-11.csv"";"
"process,""2"",""2020-06-11.csv"";"
"proper,""2"",""2020-06-11.csv"";"
"decide,""2"",""2020-06-11.csv"";"
"huge,""2"",""2020-06-11.csv"";"
"result,""2"",""2020-06-11.csv"";"
"appalling,""2"",""2020-06-11.csv"";"
"utterly,""2"",""2020-06-11.csv"";"
"equality,""2"",""2020-06-11.csv"";"
"disturbing,""2"",""2020-06-11.csv"";"
"seem,""2"",""2020-06-11.csv"";"
"yourjustice,""2"",""2020-06-11.csv"";"
"leads,""2"",""2020-06-11.csv"";"
"collectively,""2"",""2020-06-11.csv"";"
"ml,""2"",""2020-06-11.csv"";"
"amount,""2"",""2020-06-11.csv"";"
"celebrate,""2"",""2020-06-11.csv"";"
"paid,""2"",""2020-06-11.csv"";"
"referring,""2"",""2020-06-11.csv"";"
"similarly,""2"",""2020-06-11.csv"";"
"dishonest,""2"",""2020-06-11.csv"";"
"pretend,""2"",""2020-06-11.csv"";"
"sort,""2"",""2020-06-11.csv"";"
"break,""2"",""2020-06-11.csv"";"
"decades,""2"",""2020-06-11.csv"";"
"context,""2"",""2020-06-11.csv"";"
"edward,""2"",""2020-06-11.csv"";"
"everybody,""2"",""2020-06-11.csv"";"
"africans,""2"",""2020-06-11.csv"";"
"anywhere,""2"",""2020-06-11.csv"";"
"totally,""2"",""2020-06-11.csv"";"
"somebody,""2"",""2020-06-11.csv"";"
"lord,""2"",""2020-06-11.csv"";"
"nelson,""2"",""2020-06-11.csv"";"
"probably,""2"",""2020-06-11.csv"";"
"historians,""2"",""2020-06-11.csv"";"
"white,""2"",""2020-06-11.csv"";"
"men,""2"",""2020-06-11.csv"";"
"told,""2"",""2020-06-11.csv"";"
"remove,""2"",""2020-06-11.csv"";"
"little,""2"",""2020-06-11.csv"";"
"lad,""2"",""2020-06-11.csv"";"
"relic,""2"",""2020-06-11.csv"";"
"relics,""2"",""2020-06-11.csv"";"
"colonialism,""2"",""2020-06-11.csv"";"
"cannotjudge,""2"",""2020-06-11.csv"";"
"heritage,""2"",""2020-06-11.csv"";"
"vandalism,""2"",""2020-06-11.csv"";"
"bertin,""2"",""2020-06-11.csv"";"
"glorify,""2"",""2020-06-11.csv"";"
"asking,""2"",""2020-06-11.csv"";"
"affected,""2"",""2020-06-11.csv"";"
"someone,""2"",""2020-06-11.csv"";"
"celebrated,""2"",""2020-06-11.csv"";"
"mag,""2"",""2020-06-11.csv"";"
"man,""2"",""2020-06-11.csv"";"
"tojohn,""2"",""2020-06-11.csv"";"
"approved,""2"",""2020-06-11.csv"";"
"thatjohn,""2"",""2020-06-11.csv"";"
"pub,""2"",""2020-06-11.csv"";"
"space,""2"",""2020-06-11.csv"";"
"george,""2"",""2020-06-11.csv"";"
"floyd,""2"",""2020-06-11.csv"";"
"familiar,""2"",""2020-06-11.csv"";"
"alley,""2"",""2020-06-11.csv"";"
"ourfuture,""2"",""2020-06-11.csv"";"
"y,""2"",""2020-06-11.csv"";"
"21stcentury,""2"",""2020-06-11.csv"";"
"helpful,""2"",""2020-06-11.csv"";"
"view,""2"",""2020-06-11.csv"";"
"atjohn,""2"",""2020-06-11.csv"";"
"coin,""2"",""2020-06-11.csv"";"
"structural,""2"",""2020-06-11.csv"";"
"major,""2"",""2020-06-11.csv"";"
"outpost,""2"",""2020-06-11.csv"";"
"petty,""2"",""2020-06-11.csv"";"
"politics,""2"",""2020-06-11.csv"";"
"yesterday,""2"",""2020-06-11.csv"";"
"conservatives,""2"",""2020-06-11.csv"";"
"pull,""2"",""2020-06-11.csv"";"
"yet,""2"",""2020-06-11.csv"";"
"legislation,""2"",""2020-06-11.csv"";"
"attitudes,""2"",""2020-06-11.csv"";"
"force,""2"",""2020-06-11.csv"";"
"TRUE,""2"",""2020-06-11.csv"";"
"money,""2"",""2020-06-11.csv"";"
"hope,""2"",""2020-06-11.csv"";"
"usual,""2"",""2020-06-11.csv"";"
"bred,""2"",""2020-06-11.csv"";"
"repeat,""2"",""2020-06-11.csv"";"
"violence,""2"",""2020-06-11.csv"";"
"city,""2"",""2020-06-11.csv"";"
"whose,""2"",""2020-06-11.csv"";"
"remarks,""2"",""2020-06-11.csv"";"
"appropriate,""2"",""2020-06-11.csv"";"
"stmck,""2"",""2020-06-11.csv"";"
"struck,""2"",""2020-06-11.csv"";"
"actions,""2"",""2020-06-11.csv"";"
"whola,""2"",""2020-06-11.csv"";"
"prison,""2"",""2020-06-11.csv"";"
"reduce,""2"",""2020-06-11.csv"";"
"education,""2"",""2020-06-11.csv"";"
"housing,""2"",""2020-06-11.csv"";"
"westminster,""2"",""2020-06-11.csv"";"
"ratherthan,""2"",""2020-06-11.csv"";"
"end,""2"",""2020-06-11.csv"";"
"disproportionate,""2"",""2020-06-11.csv"";"
"young,""2"",""2020-06-11.csv"";"
"credit,""2"",""2020-06-11.csv"";"
"yourself,""2"",""2020-06-11.csv"";"
"singla,""2"",""2020-06-11.csv"";"
"reflects,""2"",""2020-06-11.csv"";"
"dearty,""2"",""2020-06-11.csv"";"
"journalism,""2"",""2020-06-11.csv"";"
"rid,""2"",""2020-06-11.csv"";"
"month,""2"",""2020-06-11.csv"";"
"importance,""2"",""2020-06-11.csv"";"
"acknowledging,""2"",""2020-06-11.csv"";"
"entire,""2"",""2020-06-11.csv"";"
"written,""2"",""2020-06-11.csv"";"
"ruled,""2"",""2020-06-11.csv"";"
"apologising,""2"",""2020-06-11.csv"";"
"borisjohnson,""2"",""2020-06-11.csv"";"
"moving,""2"",""2020-06-11.csv"";"
"moment,""2"",""2020-06-11.csv"";"
"sayjournalists,""2"",""2020-06-11.csv"";"
"lots,""2"",""2020-06-11.csv"";"
"15,""2"",""2020-06-11.csv"";"
"wants,""2"",""2020-06-11.csv"";"
"rosanna,""2"",""2020-06-11.csv"";"
"alim,""2"",""2020-06-11.csv"";"
"independent,""2"",""2020-06-11.csv"";"
"50,""2"",""2020-06-11.csv"";"
"covered,""2"",""2020-06-11.csv"";"
"strategies,""2"",""2020-06-11.csv"";"
"account,""2"",""2020-06-11.csv"";"
"mention,""2"",""2020-06-11.csv"";"
"distance,""2"",""2020-06-11.csv"";"
"stop,""2"",""2020-06-11.csv"";"
"396,""2"",""2020-06-11.csv"";"
"3,""2"",""2020-06-11.csv"";"
"296,""2"",""2020-06-11.csv"";"
"higher,""2"",""2020-06-11.csv"";"
"research,""2"",""2020-06-11.csv"";"
"hotbeds,""2"",""2020-06-11.csv"";"
"viable,""2"",""2020-06-11.csv"";"
"depend,""2"",""2020-06-11.csv"";"
"able,""2"",""2020-06-11.csv"";"
"impunity,""2"",""2020-06-11.csv"";"
"sudden,""2"",""2020-06-11.csv"";"
"untiljuly,""2"",""2020-06-11.csv"";"
"save,""2"",""2020-06-11.csv"";"
"season,""2"",""2020-06-11.csv"";"
"properly,""2"",""2020-06-11.csv"";"
"activity,""2"",""2020-06-11.csv"";"
"consider,""2"",""2020-06-11.csv"";"
"advised,""2"",""2020-06-11.csv"";"
"citizens,""2"",""2020-06-11.csv"";"
"rosennas,""2"",""2020-06-11.csv"";"
"reduced,""2"",""2020-06-11.csv"";"
"difference,""2"",""2020-06-11.csv"";"
"consumer,""2"",""2020-06-11.csv"";"
"scorched,""2"",""2020-06-11.csv"";"
"longer,""2"",""2020-06-11.csv"";"
"keeping,""2"",""2020-06-11.csv"";"
"redundancies,""2"",""2020-06-11.csv"";"
"cards,""2"",""2020-06-11.csv"";"
"sector,""2"",""2020-06-11.csv"";"
"isnt,""2"",""2020-06-11.csv"";"
"a18000,""2"",""2020-06-11.csv"";"
"clear,""2"",""2020-06-11.csv"";"
"foreseeable,""2"",""2020-06-11.csv"";"
"confusing,""2"",""2020-06-11.csv"";"
"science,""2"",""2020-06-11.csv"";"
"sage,""2"",""2020-06-11.csv"";"
"scientists,""2"",""2020-06-11.csv"";"
"challenge,""2"",""2020-06-11.csv"";"
"seen,""2"",""2020-06-11.csv"";"
"livelihoods,""2"",""2020-06-11.csv"";"
"theirjobs,""2"",""2020-06-11.csv"";"
"cannotjust,""2"",""2020-06-11.csv"";"
"sweep,""2"",""2020-06-11.csv"";"
"theyre,""2"",""2020-06-11.csv"";"
"peer,""2"",""2020-06-11.csv"";"
"reviewed,""2"",""2020-06-11.csv"";"
"leaked,""2"",""2020-06-11.csv"";"
"influenza,""2"",""2020-06-11.csv"";"
"overl,""2"",""2020-06-11.csv"";"
"overi,""2"",""2020-06-11.csv"";"
"niall,""2"",""2020-06-11.csv"";"
"ferguson,""2"",""2020-06-11.csv"";"
"scale,""2"",""2020-06-11.csv"";"
"national,""2"",""2020-06-11.csv"";"
"74,""2"",""2020-06-11.csv"";"
"railway,""2"",""2020-06-11.csv"";"
"facing,""2"",""2020-06-11.csv"";"
"scenario,""2"",""2020-06-11.csv"";"
"providing,""2"",""2020-06-11.csv"";"
"details,""2"",""2020-06-11.csv"";"
"matt,""2"",""2020-06-11.csv"";"
"hancock,""2"",""2020-06-11.csv"";"
"oversight,""2"",""2020-06-11.csv"";"
"less,""2"",""2020-06-11.csv"";"
"data,""2"",""2020-06-11.csv"";"
"94,""2"",""2020-06-11.csv"";"
"service,""2"",""2020-06-11.csv"";"
"tell,""2"",""2020-06-11.csv"";"
"releasing,""2"",""2020-06-11.csv"";"
"actual,""2"",""2020-06-11.csv"";"
"rural,""2"",""2020-06-11.csv"";"
"special,""2"",""2020-06-11.csv"";"
"sad,""2"",""2020-06-11.csv"";"
"90,""2"",""2020-06-11.csv"";"
"9096,""2"",""2020-06-11.csv"";"
"ordered,""2"",""2020-06-11.csv"";"
"revealed,""2"",""2020-06-11.csv"";"
"meet,""2"",""2020-06-11.csv"";"
"successfully,""2"",""2020-06-11.csv"";"
"implemented,""2"",""2020-06-11.csv"";"
"decent,""2"",""2020-06-11.csv"";"
"bear,""2"",""2020-06-11.csv"";"
"lowest,""2"",""2020-06-11.csv"";"
"choices,""2"",""2020-06-11.csv"";"
"todars,""2"",""2020-06-11.csv"";"
"todays,""2"",""2020-06-11.csv"";"
"handed,""2"",""2020-06-11.csv"";"
"85,""2"",""2020-06-11.csv"";"
"nearly,""2"",""2020-06-11.csv"";"
"27000,""2"",""2020-06-11.csv"";"
"concerned,""2"",""2020-06-11.csv"";"
"collactive,""2"",""2020-06-11.csv"";"
"came,""2"",""2020-06-11.csv"";"
"advising,""2"",""2020-06-11.csv"";"
"normal,""2"",""2020-06-11.csv"";"
"correlation,""2"",""2020-06-11.csv"";"
"track,""2"",""2020-06-11.csv"";"
"iwas,""2"",""2020-06-11.csv"";"
"tube,""2"",""2020-06-11.csv"";"
"spluttering,""2"",""2020-06-11.csv"";"
"patients,""2"",""2020-06-11.csv"";"
"knew,""2"",""2020-06-11.csv"";"
"speed,""2"",""2020-06-11.csv"";"
"workers,""2"",""2020-06-11.csv"";"
"isolation,""2"",""2020-06-11.csv"";"
"quickerfrom,""2"",""2020-06-11.csv"";"
"ppe,""2"",""2020-06-11.csv"";"
"peculiar,""2"",""2020-06-11.csv"";"
"locked,""2"",""2020-06-11.csv"";"
"eartier,""2"",""2020-06-11.csv"";"
"earlier,""2"",""2020-06-11.csv"";"
"case,""2"",""2020-06-11.csv"";"
"certainty,""2"",""2020-06-11.csv"";"
"features,""2"",""2020-06-11.csv"";"
"everyone,""2"",""2020-06-11.csv"";"
"elses,""2"",""2020-06-11.csv"";"
"extra,""2"",""2020-06-11.csv"";"
"vaughanjoining,""2"",""2020-06-11.csv"";"
"formerly,""1"",""2020-06-11.csv"";"
"weiss,""1"",""2020-06-11.csv"";"
"previously,""1"",""2020-06-11.csv"";"
"youngest,""1"",""2020-06-11.csv"";"
"president,""1"",""2020-06-11.csv"";"
"tuc,""1"",""2020-06-11.csv"";"
"hotelier,""1"",""2020-06-11.csv"";"
"blood,""1"",""2020-06-11.csv"";"
"father,""1"",""2020-06-11.csv"";"
"luxury,""1"",""2020-06-11.csv"";"
"prolific,""1"",""2020-06-11.csv"";"
"author,""1"",""2020-06-11.csv"";"
"creative,""1"",""2020-06-11.csv"";"
"anel,""1"",""2020-06-11.csv"";"
"yearfor,""1"",""2020-06-11.csv"";"
"novel,""1"",""2020-06-11.csv"";"
"evaristo,""1"",""2020-06-11.csv"";"
"guest,""1"",""2020-06-11.csv"";"
"studio,""1"",""2020-06-11.csv"";"
"yourejoining,""1"",""2020-06-11.csv"";"
"bbc,""1"",""2020-06-11.csv"";"
"media,""1"",""2020-06-11.csv"";"
"atrocities,""1"",""2020-06-11.csv"";"
"warts,""1"",""2020-06-11.csv"";"
"applying,""1"",""2020-06-11.csv"";"
"hundreds,""1"",""2020-06-11.csv"";"
"forthright,""1"",""2020-06-11.csv"";"
"processes,""1"",""2020-06-11.csv"";"
"elsewhere,""1"",""2020-06-11.csv"";"
"memorial,""1"",""2020-06-11.csv"";"
"tear,""1"",""2020-06-11.csv"";"
"strength,""1"",""2020-06-11.csv"";"
"feeling,""1"",""2020-06-11.csv"";"
"engendered,""1"",""2020-06-11.csv"";"
"incident,""1"",""2020-06-11.csv"";"
"minneapolis,""1"",""2020-06-11.csv"";"
"ido,""1"",""2020-06-11.csv"";"
"scenes,""1"",""2020-06-11.csv"";"
"saw,""1"",""2020-06-11.csv"";"
"theirjob,""1"",""2020-06-11.csv"";"
"independently,""1"",""2020-06-11.csv"";"
"prosecuting,""1"",""2020-06-11.csv"";"
"follow,""1"",""2020-06-11.csv"";"
"stand,""1"",""2020-06-11.csv"";"
"collactively,""1"",""2020-06-11.csv"";"
"freedom,""1"",""2020-06-11.csv"";"
"attracted,""1"",""2020-06-11.csv"";"
"imperfect,""1"",""2020-06-11.csv"";"
"reparations,""1"",""2020-06-11.csv"";"
"refers,""1"",""2020-06-11.csv"";"
"20,""1"",""2020-06-11.csv"";"
"legal,""1"",""2020-06-11.csv"";"
"1837,""1"",""2020-06-11.csv"";"
"islands,""1"",""2020-06-11.csv"";"
"similarty,""1"",""2020-06-11.csv"";"
"escape,""1"",""2020-06-11.csv"";"
"fundamentally,""1"",""2020-06-11.csv"";"
"totalitarian,""1"",""2020-06-11.csv"";"
"communist,""1"",""2020-06-11.csv"";"
"extreme,""1"",""2020-06-11.csv"";"
"breakfree,""1"",""2020-06-11.csv"";"
"free,""1"",""2020-06-11.csv"";"
"idisagree,""1"",""2020-06-11.csv"";"
"relish,""1"",""2020-06-11.csv"";"
"toppled,""1"",""2020-06-11.csv"";"
"either,""1"",""2020-06-11.csv"";"
"park,""1"",""2020-06-11.csv"";"
"statute,""1"",""2020-06-11.csv"";"
"provide,""1"",""2020-06-11.csv"";"
"colsons,""1"",""2020-06-11.csv"";"
"trader,""1"",""2020-06-11.csv"";"
"culpable,""1"",""2020-06-11.csv"";"
"enslaved,""1"",""2020-06-11.csv"";"
"20000,""1"",""2020-06-11.csv"";"
"sea,""1"",""2020-06-11.csv"";"
"felt,""1"",""2020-06-11.csv"";"
"topple,""1"",""2020-06-11.csv"";"
"represented,""1"",""2020-06-11.csv"";"
"recontextualised,""1"",""2020-06-11.csv"";"
"museums,""1"",""2020-06-11.csv"";"
"somewhere,""1"",""2020-06-11.csv"";"
"role,""1"",""2020-06-11.csv"";"
"played,""1"",""2020-06-11.csv"";"
"outside,""1"",""2020-06-11.csv"";"
"milligan,""1"",""2020-06-11.csv"";"
"such,""1"",""2020-06-11.csv"";"
"totemic,""1"",""2020-06-11.csv"";"
"figure,""1"",""2020-06-11.csv"";"
"construction,""1"",""2020-06-11.csv"";"
"interrogated,""1"",""2020-06-11.csv"";"
"historically,""1"",""2020-06-11.csv"";"
"set,""1"",""2020-06-11.csv"";"
"framework,""1"",""2020-06-11.csv"";"
"challenged,""1"",""2020-06-11.csv"";"
"reinterrogated,""1"",""2020-06-11.csv"";"
"revised,""1"",""2020-06-11.csv"";"
"power,""1"",""2020-06-11.csv"";"
"historical,""1"",""2020-06-11.csv"";"
"allies,""1"",""2020-06-11.csv"";"
"excluded,""1"",""2020-06-11.csv"";"
"goes,""1"",""2020-06-11.csv"";"
"prism,""1"",""2020-06-11.csv"";"
"travelled,""1"",""2020-06-11.csv"";"
"section,""1"",""2020-06-11.csv"";"
"interrogate,""1"",""2020-06-11.csv"";"
"nobody,""1"",""2020-06-11.csv"";"
"tin,""1"",""2020-06-11.csv"";"
"thrown,""1"",""2020-06-11.csv"";"
"river,""1"",""2020-06-11.csv"";"
"wondering,""1"",""2020-06-11.csv"";"
"visual,""1"",""2020-06-11.csv"";"
"symbols,""1"",""2020-06-11.csv"";"
"affront,""1"",""2020-06-11.csv"";"
"humanity,""1"",""2020-06-11.csv"";"
"built,""1"",""2020-06-11.csv"";"
"wealth,""1"",""2020-06-11.csv"";"
"admit,""1"",""2020-06-11.csv"";"
"quote,""1"",""2020-06-11.csv"";"
"mandela,""1"",""2020-06-11.csv"";"
"hiding,""1"",""2020-06-11.csv"";"
"route,""1"",""2020-06-11.csv"";"
"enlightenment,""1"",""2020-06-11.csv"";"
"evil,""1"",""2020-06-11.csv"";"
"rewrite,""1"",""2020-06-11.csv"";"
"negate,""1"",""2020-06-11.csv"";"
"colson,""1"",""2020-06-11.csv"";"
"disgraceful,""1"",""2020-06-11.csv"";"
"sufficient,""1"",""2020-06-11.csv"";"
"prevent,""1"",""2020-06-11.csv"";"
"comparison,""1"",""2020-06-11.csv"";"
"worst,""1"",""2020-06-11.csv"";"
"aspect,""1"",""2020-06-11.csv"";"
"demonstrators,""1"",""2020-06-11.csv"";"
"breakdown,""1"",""2020-06-11.csv"";"
"pulled,""1"",""2020-06-11.csv"";"
"buy,""1"",""2020-06-11.csv"";"
"peoplo,""1"",""2020-06-11.csv"";"
"slaemlking,""1"",""2020-06-11.csv"";"
"prevented,""1"",""2020-06-11.csv"";"
"school,""1"",""2020-06-11.csv"";"
"nation,""1"",""2020-06-11.csv"";"
"links,""1"",""2020-06-11.csv"";"
"related,""1"",""2020-06-11.csv"";"
"places,""1"",""2020-06-11.csv"";"
"educate,""1"",""2020-06-11.csv"";"
"maybe,""1"",""2020-06-11.csv"";"
"communities,""1"",""2020-06-11.csv"";"
"step,""1"",""2020-06-11.csv"";"
"topic,""1"",""2020-06-11.csv"";"
"voices,""1"",""2020-06-11.csv"";"
"name,""1"",""2020-06-11.csv"";"
"ancestors,""1"",""2020-06-11.csv"";"
"passing,""1"",""2020-06-11.csv"";"
"celabrated,""1"",""2020-06-11.csv"";"
"thejustice,""1"",""2020-06-11.csv"";"
"elaine,""1"",""2020-06-11.csv"";"
"equal,""1"",""2020-06-11.csv"";"
"sides,""1"",""2020-06-11.csv"";"
"interested,""1"",""2020-06-11.csv"";"
"60,""1"",""2020-06-11.csv"";"
"advance,""1"",""2020-06-11.csv"";"
"cause,""1"",""2020-06-11.csv"";"
"obscuring,""1"",""2020-06-11.csv"";"
"mather,""1"",""2020-06-11.csv"";"
"death,""1"",""2020-06-11.csv"";"
"persistent,""1"",""2020-06-11.csv"";"
"continuing,""1"",""2020-06-11.csv"";"
"inequality,""1"",""2020-06-11.csv"";"
"america,""1"",""2020-06-11.csv"";"
"painfully,""1"",""2020-06-11.csv"";"
"examining,""1"",""2020-06-11.csv"";"
"distant,""1"",""2020-06-11.csv"";"
"rewriting,""1"",""2020-06-11.csv"";"
"job,""1"",""2020-06-11.csv"";"
"hisjob,""1"",""2020-06-11.csv"";"
"recognised,""1"",""2020-06-11.csv"";"
"2lstcentury,""1"",""2020-06-11.csv"";"
"opportunity,""1"",""2020-06-11.csv"";"
"extraordinary,""1"",""2020-06-11.csv"";"
"movement,""1"",""2020-06-11.csv"";"
"size,""1"",""2020-06-11.csv"";"
"portraits,""1"",""2020-06-11.csv"";"
"bigger,""1"",""2020-06-11.csv"";"
"eltham,""1"",""2020-06-11.csv"";"
"murder,""1"",""2020-06-11.csv"";"
"stephen,""1"",""2020-06-11.csv"";"
"lawrence,""1"",""2020-06-11.csv"";"
"drove,""1"",""2020-06-11.csv"";"
"establishment,""1"",""2020-06-11.csv"";"
"drive,""1"",""2020-06-11.csv"";"
"refer,""1"",""2020-06-11.csv"";"
"ithinkwe,""1"",""2020-06-11.csv"";"
"rallad,""1"",""2020-06-11.csv"";"
"stmctural,""1"",""2020-06-11.csv"";"
"response,""1"",""2020-06-11.csv"";"
"questioning,""1"",""2020-06-11.csv"";"
"responded,""1"",""2020-06-11.csv"";"
"oils,""1"",""2020-06-11.csv"";"
"politis,""1"",""2020-06-11.csv"";"
"politic,""1"",""2020-06-11.csv"";"
"personalities,""1"",""2020-06-11.csv"";"
"serious,""1"",""2020-06-11.csv"";"
"statics,""1"",""2020-06-11.csv"";"
