word,count,Filename
details,3,07/05/2020
details,2,28/05/2020
details,2,11/06/2020
details,3,25/06/2020
details,3,17/09/2020
details,1,22/10/2020
details,1,12/11/2020
detained,2,21/05/2020
detect,1,09/04/2020
detect,3,14/05/2020
detected,1,09/04/2020
detection,1,09/04/2020
detective,1,16/01/2020
detector,7,23/01/2020
deter,1,06/02/2020
deter,1,01/10/2020
deteriorates,1,22/10/2020
deteriorating,4,05/03/2020
deteriorating,1,17/09/2020
deteriorating,1,24/09/2020
deterioration,1,27/02/2020
determinate,1,06/02/2020
determination,2,29/10/2020
determine,2,20/02/2020
determine,1,14/05/2020
determine,1,22/10/2020
determine,1,19/11/2020
determined,1,09/01/2020
determined,2,16/01/2020
determined,3,23/01/2020
determined,2,30/01/2020
determined,1,06/02/2020
determined,1,05/03/2020
determined,1,18/06/2020
determined,1,08/10/2020
determined,1,15/10/2020
determined,1,29/10/2020
detriment,2,09/04/2020
detriment,2,26/11/2020
detrimental,1,18/06/2020
devalues,1,06/02/2020
devastated,2,16/01/2020
devastated,1,14/05/2020
devastated,1,11/06/2020
devastated,1,01/10/2020
devastated,1,26/11/2020
devastating,5,27/02/2020
devastating,1,07/05/2020
devastating,5,18/06/2020
devastating,1,25/06/2020
devastating,1,26/11/2020
develop,1,09/01/2020
develop,1,23/01/2020
develop,1,30/01/2020
develop,1,06/02/2020
develop,1,13/02/2020
develop,1,09/04/2020
develop,1,07/05/2020
develop,2,28/05/2020
develop,2,18/06/2020
develop,1,17/09/2020
develop,1,22/10/2020
develop,1,19/11/2020
develop,3,26/11/2020
developed,2,16/01/2020
developed,1,13/02/2020
developed,1,20/02/2020
developed,2,27/02/2020
developed,1,12/03/2020
developed,1,26/03/2020
developed,1,02/04/2020
developed,2,09/04/2020
developed,1,16/04/2020
developed,1,30/04/2020
developed,2,07/05/2020
developed,1,18/06/2020
developed,1,17/09/2020
developed,1,24/09/2020
developed,1,08/10/2020
developed,1,12/11/2020
developed,1,03/12/2020
developer,3,25/06/2020
developers,9,25/06/2020
developing,1,27/02/2020
developing,3,09/04/2020
developing,1,16/04/2020
developing,1,07/05/2020
developing,4,18/06/2020
developing,2,24/09/2020
developing,3,22/10/2020
developing,3,12/11/2020
developing,4,26/11/2020
developing,2,03/12/2020
development,3,30/01/2020
development,1,12/03/2020
development,1,09/04/2020
development,1,07/05/2020
development,2,18/06/2020
development,7,25/06/2020
development,1,24/09/2020
development,7,26/11/2020
development,1,10/12/2020
developments,1,25/06/2020
develops,1,30/01/2020
develops,2,09/04/2020
develops,1,16/04/2020
devi,12,14/05/2020
devi,14,24/09/2020
deviated,1,03/12/2020
devices,1,06/02/2020
devices,1,19/03/2020
devil,2,23/01/2020
devolution,1,09/01/2020
devolution,2,15/10/2020
devolution,25,19/11/2020
devolution,4,26/11/2020
devolve,3,19/11/2020
devolved,1,30/01/2020
devolved,1,12/03/2020
devolved,1,09/04/2020
devolved,1,30/04/2020
devolved,1,07/05/2020
devolved,1,14/05/2020
devolved,1,18/06/2020
devolved,4,15/10/2020
devolved,1,22/10/2020
devolved,2,29/10/2020
devolved,11,19/11/2020
devolved,6,26/11/2020
devon,3,26/03/2020
devon,1,07/05/2020
devoted,1,13/02/2020
dfi,2,14/05/2020
dfid,1,27/02/2020
dft,3,14/05/2020
diabetes,1,04/06/2020
diabetes,1,17/09/2020
diabetic,1,26/03/2020
diagnosed,1,27/02/2020
diagnosed,1,12/03/2020
diagnosed,1,12/11/2020
diagnosing,1,28/05/2020
diagnosis,1,28/05/2020
diagnosis,2,08/10/2020
diagnosis,2,12/11/2020
diagnostic,3,02/04/2020
diagnostic,3,16/04/2020
diagnostic,2,07/05/2020
diagnostics,5,02/04/2020
dial,2,23/01/2020
dial,1,10/12/2020
dialogue,1,09/01/2020
dialogue,1,20/02/2020
dialogue,1,12/03/2020
dialogue,1,19/03/2020
dialogue,1,24/09/2020
dialogues,1,01/10/2020
dialysis,1,29/10/2020
diana,3,09/01/2020
diana,1,23/01/2020
diana,1,20/02/2020
dianas,1,19/11/2020
diane,1,04/06/2020
diane,4,15/10/2020
diane,1,26/11/2020
diane,1,10/12/2020
dianes,1,15/10/2020
dianes,1,10/12/2020
diary,1,19/11/2020
dickens,1,22/10/2020
dickensian,1,22/10/2020
dictated,1,21/05/2020
dictated,5,19/11/2020
dictating,1,09/01/2020
dictating,1,08/10/2020
dictatorship,1,13/02/2020
dictatorship,1,14/05/2020
did,16,09/01/2020
did,22,16/01/2020
did,12,23/01/2020
did,10,30/01/2020
did,7,06/02/2020
did,11,13/02/2020
did,6,20/02/2020
did,10,27/02/2020
did,8,05/03/2020
did,3,12/03/2020
did,6,19/03/2020
did,16,26/03/2020
did,15,02/04/2020
did,3,09/04/2020
did,10,16/04/2020
did,25,30/04/2020
did,11,07/05/2020
did,25,14/05/2020
did,15,21/05/2020
did,9,28/05/2020
did,12,04/06/2020
did,17,11/06/2020
did,17,18/06/2020
did,6,25/06/2020
did,9,17/09/2020
did,8,24/09/2020
did,7,01/10/2020
did,7,08/10/2020
did,10,15/10/2020
did,19,22/10/2020
did,37,29/10/2020
did,9,05/11/2020
did,5,12/11/2020
did,10,19/11/2020
did,12,26/11/2020
did,5,03/12/2020
did,23,10/12/2020
didactic,1,10/12/2020
didnt,6,09/01/2020
didnt,19,16/01/2020
didnt,8,23/01/2020
didnt,13,30/01/2020
didnt,6,06/02/2020
didnt,4,13/02/2020
didnt,4,20/02/2020
didnt,6,27/02/2020
didnt,8,05/03/2020
didnt,8,12/03/2020
didnt,9,26/03/2020
didnt,15,02/04/2020
didnt,3,09/04/2020
didnt,4,16/04/2020
didnt,2,30/04/2020
didnt,11,07/05/2020
didnt,3,14/05/2020
didnt,7,21/05/2020
didnt,6,28/05/2020
didnt,5,04/06/2020
didnt,3,11/06/2020
didnt,13,18/06/2020
didnt,6,25/06/2020
didnt,1,17/09/2020
didnt,11,24/09/2020
didnt,5,08/10/2020
didnt,3,15/10/2020
didnt,2,22/10/2020
didnt,7,29/10/2020
didnt,10,05/11/2020
didnt,1,12/11/2020
didnt,6,19/11/2020
didnt,1,26/11/2020
didnt,5,03/12/2020
didnt,1,10/12/2020
didntjoin,1,28/05/2020
didntjoin,2,03/12/2020
didntjust,1,12/03/2020
dido,1,17/09/2020
die,1,16/01/2020
die,5,23/01/2020
die,1,20/02/2020
die,8,27/02/2020
die,3,05/03/2020
die,13,02/04/2020
die,9,07/05/2020
die,4,14/05/2020
die,2,28/05/2020
die,6,04/06/2020
die,1,11/06/2020
die,1,25/06/2020
die,3,17/09/2020
die,1,05/11/2020
die,1,12/11/2020
die,2,10/12/2020
died,1,23/01/2020
died,1,30/01/2020
died,4,13/02/2020
died,8,27/02/2020
died,1,05/03/2020
died,16,02/04/2020
died,2,16/04/2020
died,5,14/05/2020
died,6,04/06/2020
died,5,11/06/2020
died,4,25/06/2020
died,1,17/09/2020
died,3,01/10/2020
died,3,29/10/2020
died,1,05/11/2020
died,1,12/11/2020
died,3,10/12/2020
diesel,4,06/02/2020
diet,3,06/02/2020
differ,2,30/04/2020
differ,1,21/05/2020
differ,2,15/10/2020
difference,1,16/01/2020
difference,1,23/01/2020
difference,1,30/01/2020
difference,1,06/02/2020
difference,2,13/02/2020
difference,1,20/02/2020
difference,1,12/03/2020
difference,1,02/04/2020
difference,4,09/04/2020
difference,4,16/04/2020
difference,2,30/04/2020
difference,1,14/05/2020
difference,1,21/05/2020
difference,4,28/05/2020
difference,1,04/06/2020
difference,2,11/06/2020
difference,9,18/06/2020
difference,2,25/06/2020
difference,1,17/09/2020
difference,1,24/09/2020
difference,1,01/10/2020
difference,4,08/10/2020
difference,8,15/10/2020
difference,2,22/10/2020
difference,5,05/11/2020
difference,1,12/11/2020
difference,2,26/11/2020
difference,1,03/12/2020
difference,1,10/12/2020
differences,1,12/03/2020
differences,2,26/03/2020
differences,4,30/04/2020
differences,2,14/05/2020
differences,1,18/06/2020
differences,2,01/10/2020
differences,1,22/10/2020
differences,1,29/10/2020
differences,1,26/11/2020
different,7,09/01/2020
different,2,16/01/2020
different,12,23/01/2020
different,12,30/01/2020
different,8,06/02/2020
different,6,13/02/2020
different,13,20/02/2020
different,8,27/02/2020
different,3,05/03/2020
different,10,12/03/2020
different,15,19/03/2020
different,8,26/03/2020
different,7,02/04/2020
different,12,09/04/2020
different,10,16/04/2020
different,20,30/04/2020
different,40,07/05/2020
different,22,14/05/2020
different,22,21/05/2020
different,8,28/05/2020
different,8,04/06/2020
different,15,11/06/2020
different,3,18/06/2020
different,11,25/06/2020
different,5,17/09/2020
different,14,24/09/2020
different,10,01/10/2020
different,15,08/10/2020
different,21,15/10/2020
different,11,22/10/2020
different,10,29/10/2020
different,5,05/11/2020
different,8,12/11/2020
different,9,19/11/2020
different,20,26/11/2020
different,4,03/12/2020
different,9,10/12/2020
differential,1,30/01/2020
differentiator,1,08/10/2020
differently,1,09/01/2020
differently,1,16/01/2020
differently,1,20/02/2020
differently,1,05/03/2020
differently,2,12/03/2020
differently,3,09/04/2020
differently,1,30/04/2020
differently,7,07/05/2020
differently,3,21/05/2020
differently,4,28/05/2020
differently,2,04/06/2020
differently,2,17/09/2020
differently,3,24/09/2020
differently,1,01/10/2020
differently,1,08/10/2020
differently,3,15/10/2020
differently,2,22/10/2020
differently,1,29/10/2020
differently,1,12/11/2020
difficult,10,09/01/2020
difficult,6,16/01/2020
difficult,3,23/01/2020
difficult,6,06/02/2020
difficult,10,13/02/2020
difficult,3,20/02/2020
difficult,4,27/02/2020
difficult,6,05/03/2020
difficult,1,12/03/2020
difficult,6,19/03/2020
difficult,10,26/03/2020
difficult,11,02/04/2020
difficult,10,09/04/2020
difficult,4,16/04/2020
difficult,7,30/04/2020
difficult,11,07/05/2020
difficult,4,14/05/2020
difficult,13,21/05/2020
difficult,10,28/05/2020
difficult,6,04/06/2020
difficult,6,11/06/2020
difficult,4,18/06/2020
difficult,5,25/06/2020
difficult,3,17/09/2020
difficult,8,24/09/2020
difficult,5,01/10/2020
difficult,5,08/10/2020
difficult,7,15/10/2020
difficult,13,22/10/2020
difficult,1,29/10/2020
difficult,2,05/11/2020
difficult,4,12/11/2020
difficult,7,19/11/2020
difficult,13,26/11/2020
difficult,10,03/12/2020
difficult,6,10/12/2020
difficulties,4,05/03/2020
difficulties,1,12/03/2020
difficulties,2,30/04/2020
difficulties,2,12/11/2020
difficulties,1,03/12/2020
difficulties,2,10/12/2020
difficultjob,2,14/05/2020
difficultjob,1,05/11/2020
difficulty,1,13/02/2020
difficulty,2,20/02/2020
difficulty,1,12/03/2020
difficulty,1,07/05/2020
difficulty,2,25/06/2020
difficulty,1,03/12/2020
difficulty,1,10/12/2020
digital,9,23/01/2020
digital,3,30/01/2020
digital,2,20/02/2020
digital,2,05/11/2020
digital,1,26/11/2020
digitaltax,1,23/01/2020
dignified,2,29/10/2020
dignity,2,20/02/2020
dignity,3,16/04/2020
dignity,1,28/05/2020
dilamma,1,07/05/2020
dilamma,1,11/06/2020
dilemma,4,07/05/2020
dilemma,3,11/06/2020
dilemma,2,01/10/2020
diligence,2,29/10/2020
diligent,1,16/04/2020
diligent,1,29/10/2020
dim,1,05/03/2020
dim,1,18/06/2020
dimblaby,1,23/01/2020
dimbleby,2,23/01/2020
dimension,1,20/02/2020
dimensions,1,12/03/2020
diminished,1,16/04/2020
diminished,1,21/05/2020
diminished,3,17/09/2020
dinner,1,06/02/2020
dinosaur,1,16/01/2020
dip,1,09/04/2020
dip,2,14/05/2020
dip,1,01/10/2020
diplomacy,1,05/11/2020
diplomatic,1,30/01/2020
diplomatic,1,03/12/2020
dire,3,12/03/2020
dire,1,03/12/2020
direct,2,09/01/2020
direct,3,16/01/2020
direct,1,06/02/2020
direct,4,13/02/2020
direct,1,12/03/2020
direct,1,26/03/2020
direct,1,09/04/2020
direct,1,16/04/2020
direct,1,07/05/2020
direct,2,04/06/2020
direct,1,29/10/2020
direct,2,12/11/2020
direct,1,19/11/2020
direct,2,26/11/2020
direct,2,10/12/2020
directed,1,16/01/2020
directed,1,12/03/2020
directed,1,03/12/2020
directing,1,01/10/2020
direction,1,09/01/2020
direction,3,16/01/2020
direction,2,23/01/2020
direction,1,30/01/2020
direction,3,13/02/2020
direction,1,20/02/2020
direction,1,05/03/2020
direction,1,12/03/2020
direction,1,19/03/2020
direction,1,26/03/2020
direction,2,14/05/2020
direction,1,28/05/2020
direction,1,11/06/2020
direction,1,18/06/2020
direction,1,25/06/2020
direction,2,24/09/2020
direction,1,15/10/2020
direction,1,29/10/2020
direction,1,05/11/2020
direction,3,26/11/2020
direction,2,10/12/2020
directions,1,09/01/2020
directions,1,28/05/2020
directions,1,15/10/2020
directly,2,23/01/2020
directly,2,13/02/2020
directly,2,20/02/2020
directly,1,05/03/2020
directly,3,19/03/2020
directly,1,26/03/2020
directly,1,16/04/2020
directly,1,07/05/2020
directly,1,01/10/2020
directly,2,15/10/2020
directly,1,12/11/2020
directly,2,26/11/2020
director,2,12/03/2020
director,2,19/03/2020
director,4,02/04/2020
director,2,07/05/2020
director,1,28/05/2020
director,1,18/06/2020
director,1,15/10/2020
director,1,22/10/2020
director,2,29/10/2020
director,1,05/11/2020
director,1,26/11/2020
directorgeneral,1,20/02/2020
directorgeneral,3,07/05/2020
directorgeneral,1,05/11/2020
directors,1,16/04/2020
directors,4,18/06/2020
directors,1,08/10/2020
directors,1,05/11/2020
disabilities,1,06/02/2020
disabilities,1,24/09/2020
disabilities,1,12/11/2020
disability,12,12/11/2020
disablad,2,19/03/2020
disabled,1,12/03/2020
disabled,4,19/03/2020
disabled,1,16/04/2020
disabled,1,05/11/2020
disabled,14,12/11/2020
disadvantaged,1,23/01/2020
disadvantaged,1,30/01/2020
disadvantaged,2,21/05/2020
disadvantaged,1,04/06/2020
disadvantaged,1,18/06/2020
disadvantaged,2,25/06/2020
disadvantaged,1,12/11/2020
disadvantageous,3,09/04/2020
disadvantages,1,18/06/2020
disadvantages,1,08/10/2020
disadvantages,1,10/12/2020
disagree,4,09/01/2020
disagree,1,16/01/2020
disagree,3,23/01/2020
disagree,1,30/01/2020
disagree,3,06/02/2020
disagree,4,13/02/2020
disagree,5,05/03/2020
disagree,1,12/03/2020
disagree,1,28/05/2020
disagree,1,11/06/2020
disagree,1,18/06/2020
disagree,1,25/06/2020
disagree,5,17/09/2020
disagree,1,01/10/2020
disagree,1,08/10/2020
disagree,1,15/10/2020
disagree,1,22/10/2020
disagree,1,10/12/2020
disagreed,1,16/01/2020
disagreeing,1,17/09/2020
disagreement,1,23/01/2020
disagreement,1,27/02/2020
disagreements,1,13/02/2020
disagreements,1,30/04/2020
disagreements,1,21/05/2020
disagreements,3,17/09/2020
disagreements,1,10/12/2020
disagrees,1,13/02/2020
disappear,1,04/06/2020
disappear,1,08/10/2020
disappeared,3,21/05/2020
disappearing,1,18/06/2020
disappears,1,14/05/2020
disappoint,1,28/05/2020
disappointed,1,07/05/2020
disappointed,1,14/05/2020
disappointed,5,19/11/2020
disappointing,1,02/04/2020
disappointing,1,14/05/2020
disappointing,2,04/06/2020
disappointing,5,11/06/2020
disappointing,1,25/06/2020
disappointing,1,22/10/2020
disappointing,1,05/11/2020
disappointing,4,19/11/2020
disappointing,1,10/12/2020
disappointments,1,28/05/2020
disapproved,1,17/09/2020
disarray,1,14/05/2020
disaster,1,09/01/2020
disaster,1,23/01/2020
disaster,3,11/06/2020
disaster,4,25/06/2020
disaster,1,29/10/2020
disaster,11,19/11/2020
disaster,1,03/12/2020
disaster,1,10/12/2020
disasters,1,05/03/2020
disastrous,1,17/09/2020
disastrous,1,05/11/2020
disavowed,1,29/10/2020
discarded,1,13/02/2020
discharge,3,02/04/2020
discharge,2,28/05/2020
discharge,1,19/11/2020
discharged,1,15/10/2020
discharges,2,28/05/2020
disciplinary,1,29/10/2020
disciplinary,3,19/11/2020
disciplined,1,12/03/2020
disciplined,3,21/05/2020
disclosure,1,23/01/2020
disclosure,1,22/10/2020
disco,2,06/02/2020
discombobulated,1,10/12/2020
discomfort,6,06/02/2020
discomfort,1,09/04/2020
disconcerting,1,30/01/2020
disconcerting,2,18/06/2020
disconnect,1,28/05/2020
disconnect,1,22/10/2020
disconnected,1,08/10/2020
disconnected,1,26/11/2020
discontent,3,08/10/2020
discounts,1,17/09/2020
discourage,6,16/01/2020
discouraging,1,20/02/2020
discourse,1,23/01/2020
discourse,1,20/02/2020
discourse,1,19/11/2020
discover,2,23/01/2020
discover,3,14/05/2020
discovered,1,12/03/2020
discovered,2,30/04/2020
discovered,2,07/05/2020
discovered,1,28/05/2020
discovered,1,04/06/2020
discovering,1,13/02/2020
discovering,1,28/05/2020
discreet,1,28/05/2020
discreet,1,18/06/2020
discrepancies,1,27/02/2020
discrepancy,1,25/06/2020
discretion,3,14/05/2020
discretion,1,28/05/2020
discretion,1,05/11/2020
discretion,1,19/11/2020
discretionary,2,01/10/2020
discriminate,2,19/11/2020
discriminated,1,05/11/2020
discriminating,1,05/11/2020
discrimination,2,04/06/2020
discrimination,1,18/06/2020
discrimination,1,25/06/2020
discrimination,1,08/10/2020
discrimination,1,05/11/2020
discrimination,4,12/11/2020
discrimination,1,19/11/2020
discrimination,1,10/12/2020
discuss,1,16/01/2020
discuss,5,23/01/2020
discuss,1,13/02/2020
discuss,1,19/03/2020
discuss,2,04/06/2020
discuss,2,05/11/2020
discussed,1,09/01/2020
discussed,3,20/02/2020
discussed,4,12/03/2020
discussed,1,02/04/2020
discussed,1,28/05/2020
discussed,3,01/10/2020
discussed,1,05/11/2020
discussed,2,03/12/2020
discusses,1,26/11/2020
discussing,1,13/02/2020
discussing,1,27/02/2020
discussing,1,12/03/2020
discussing,3,19/03/2020
discussing,3,21/05/2020
discussing,2,18/06/2020
discussing,3,19/11/2020
discussing,2,26/11/2020
discussion,3,16/01/2020
discussion,1,06/02/2020
discussion,1,13/02/2020
discussion,3,12/03/2020
discussion,2,02/04/2020
discussion,2,09/04/2020
discussion,1,16/04/2020
discussion,6,30/04/2020
discussion,3,07/05/2020
discussion,3,14/05/2020
discussion,5,21/05/2020
discussion,2,28/05/2020
discussion,4,04/06/2020
discussion,11,11/06/2020
discussion,4,18/06/2020
discussion,5,25/06/2020
discussion,3,24/09/2020
discussion,5,22/10/2020
discussion,1,05/11/2020
discussion,2,26/11/2020
discussion,4,10/12/2020
discussions,1,12/03/2020
discussions,5,30/04/2020
discussions,1,25/06/2020
discussions,2,22/10/2020
discussions,1,26/11/2020
disdain,1,09/01/2020
disease,1,30/01/2020
disease,7,05/03/2020
disease,1,12/03/2020
disease,2,19/03/2020
disease,1,26/03/2020
disease,2,02/04/2020
disease,2,09/04/2020
disease,7,16/04/2020
disease,5,30/04/2020
disease,1,14/05/2020
disease,4,21/05/2020
disease,2,28/05/2020
disease,21,11/06/2020
disease,3,18/06/2020
disease,1,25/06/2020
disease,1,17/09/2020
disease,3,01/10/2020
disease,2,08/10/2020
disease,1,22/10/2020
disease,6,12/11/2020
disease,1,26/11/2020
disease,1,03/12/2020
disease,1,10/12/2020
diseases,1,19/03/2020
diseases,1,04/06/2020
diseases,1,17/09/2020
diseases,1,01/10/2020
diseases,1,08/10/2020
diseases,1,12/11/2020
disenfranchise,1,27/02/2020
disenfranchised,1,09/01/2020
disenfranchised,2,23/01/2020
disenfranchised,1,06/02/2020
disenfranchised,1,18/06/2020
disengaged,1,26/11/2020
disgrace,1,09/01/2020
disgrace,4,30/01/2020
disgrace,2,27/02/2020
disgrace,1,12/03/2020
disgrace,3,11/06/2020
disgrace,1,19/11/2020
disgraceful,1,09/01/2020
disgraceful,1,23/01/2020
disgraceful,1,11/06/2020
disgraceful,1,29/10/2020
disguise,1,18/06/2020
disgusted,1,23/01/2020
disgusting,1,17/09/2020
disgusting,1,01/10/2020
disheartening,1,26/03/2020
dishonest,2,11/06/2020
dishonesty,1,07/05/2020
disillusioned,1,18/06/2020
disincentive,1,30/01/2020
disinfectant,1,19/03/2020
disinfected,1,02/04/2020
disingenuous,1,16/04/2020
dismantle,1,29/10/2020
dismiss,1,09/04/2020
dismiss,2,08/10/2020
dismissal,1,13/02/2020
dismissal,1,05/03/2020
dismissal,1,28/05/2020
dismissal,1,19/11/2020
dismissed,1,17/09/2020
dismissed,4,03/12/2020
dismisses,1,16/01/2020
dismissing,1,19/03/2020
dismissiveness,1,12/03/2020
dismpted,1,23/01/2020
dismpted,1,19/11/2020
dismption,3,10/12/2020
disobedience,1,08/10/2020
disorientated,1,09/04/2020
disparities,1,07/05/2020
disparities,1,18/06/2020
disparity,4,07/05/2020
disparity,1,28/05/2020
disparity,1,15/10/2020
dispatch,1,18/06/2020
dispatch,1,26/11/2020
dispensers,4,26/03/2020
dispersal,1,24/09/2020
displaced,3,16/01/2020
display,1,28/05/2020
displayed,2,05/03/2020
displayed,2,29/10/2020
displaying,2,19/11/2020
displays,1,09/01/2020
disposable,1,15/10/2020
disposal,1,19/03/2020
disproportionate,1,06/02/2020
disproportionate,1,14/05/2020
disproportionate,2,11/06/2020
disproportionate,1,01/10/2020
disproportionate,1,26/11/2020
disproportionately,1,09/01/2020
disproportionately,1,06/02/2020
disproportionately,1,11/06/2020
disproportionately,3,18/06/2020
disproportionately,3,25/06/2020
disproportionately,2,17/09/2020
disproportionately,1,12/11/2020
dispute,2,09/01/2020
dispute,1,06/02/2020
dispute,1,12/03/2020
dispute,2,10/12/2020
disregarded,3,21/05/2020
disregards,1,15/10/2020
disrespect,1,28/05/2020
disrespect,1,25/06/2020
disrespect,2,19/11/2020
disrespectful,1,16/01/2020
disrespectful,1,22/10/2020
disrespectful,1,10/12/2020
disrespects,1,23/01/2020
disrupt,1,06/02/2020
disrupted,1,23/01/2020
disrupted,1,30/04/2020
disrupted,1,15/10/2020
disrupted,2,19/11/2020
disruption,1,09/01/2020
disruption,1,05/03/2020
disruption,3,30/04/2020
disruption,1,17/09/2020
disruption,2,08/10/2020
disruption,4,10/12/2020
disruptive,1,17/09/2020
disrupts,1,09/01/2020
dissatisfaction,1,15/10/2020
dissatisfied,1,15/10/2020
dissatisfied,1,03/12/2020
disseminate,1,30/01/2020
disseminated,1,26/03/2020
dissenting,1,30/01/2020
disservice,1,12/11/2020
dissipate,2,09/04/2020
dissociated,1,26/03/2020
dissold,3,23/01/2020
distance,2,02/04/2020
distance,1,09/04/2020
distance,3,16/04/2020
distance,3,30/04/2020
distance,1,14/05/2020
distance,7,21/05/2020
distance,3,28/05/2020
distance,6,04/06/2020
distance,2,11/06/2020
distance,1,25/06/2020
distance,1,17/09/2020
distance,1,01/10/2020
distance,1,22/10/2020
distance,1,03/12/2020
distanced,1,19/03/2020
distanced,1,24/09/2020
distances,3,16/01/2020
distances,1,04/06/2020
distancing,2,12/03/2020
distancing,1,26/03/2020
distancing,6,02/04/2020
distancing,9,09/04/2020
distancing,1,16/04/2020
distancing,3,30/04/2020
distancing,6,07/05/2020
distancing,8,14/05/2020
distancing,6,21/05/2020
distancing,5,28/05/2020
distancing,9,04/06/2020
distancing,13,11/06/2020
distancing,1,18/06/2020
distancing,1,17/09/2020
distancing,1,24/09/2020
distancing,4,01/10/2020
distancing,3,08/10/2020
distancing,1,15/10/2020
distancing,2,22/10/2020
distancing,2,29/10/2020
distancing,2,12/11/2020
distancing,2,03/12/2020
distancing,3,10/12/2020
distant,1,05/03/2020
distant,2,26/03/2020
distant,3,14/05/2020
distant,1,11/06/2020
distasteful,1,26/11/2020
distinct,2,06/02/2020
distinction,1,22/10/2020
distinctions,2,15/10/2020
distinguish,1,28/05/2020
distinguishes,1,15/10/2020
distmstful,1,21/05/2020
distorted,1,18/06/2020
distortion,1,19/11/2020
distract,1,13/02/2020
distracted,2,06/02/2020
distracted,1,07/05/2020
distracting,1,06/02/2020
distraction,2,01/10/2020
distress,1,09/04/2020
distress,3,16/04/2020
distress,1,24/09/2020
distressed,1,28/05/2020
distribute,4,02/04/2020
distribute,1,30/04/2020
distribute,1,12/11/2020
distribute,1,26/11/2020
distributed,1,12/03/2020
distributed,3,07/05/2020
distributed,2,12/11/2020
distributed,1,10/12/2020
distributing,1,12/11/2020
distribution,1,02/04/2020
distribution,1,30/04/2020
distribution,5,12/11/2020
distributional,1,30/04/2020
district,1,30/01/2020
district,1,04/06/2020
distrust,2,21/05/2020
distrustful,2,21/05/2020
disturbed,2,02/04/2020
disturbing,2,11/06/2020
disturbing,1,29/10/2020
ditch,3,16/01/2020
dithering,1,04/06/2020
diva,1,27/02/2020
dive,1,27/02/2020
diverging,1,15/10/2020
diverse,1,22/10/2020
diverse,2,29/10/2020
diverse,1,12/11/2020
diverse,1,10/12/2020
diversification,1,30/01/2020
diversions,1,11/06/2020
diversity,1,08/10/2020
divert,2,09/04/2020
divide,1,06/02/2020
divide,1,13/02/2020
divide,2,07/05/2020
divide,1,25/06/2020
divide,4,22/10/2020
divide,1,05/11/2020
divide,1,03/12/2020
divided,1,13/02/2020
divided,1,05/03/2020
divided,1,15/10/2020
divided,2,22/10/2020
divided,2,05/11/2020
divides,3,04/06/2020
divides,1,22/10/2020
dividing,1,14/05/2020
dividing,1,22/10/2020
diving,1,16/04/2020
division,1,13/02/2020
division,1,04/06/2020
division,1,15/10/2020
division,4,05/11/2020
divisions,2,05/11/2020
divisive,1,20/02/2020
divisive,2,15/10/2020
divisive,5,29/10/2020
divisive,3,05/11/2020
divisive,4,26/11/2020
divorce,3,27/02/2020
divulge,1,12/03/2020
diwali,1,19/11/2020
diy,1,26/03/2020
dla,1,12/11/2020
dmg,12,23/01/2020
dmg,1,30/01/2020
dmg,5,13/02/2020
dmg,5,27/02/2020
dmg,1,09/04/2020
dmgs,1,30/01/2020
dmgs,4,13/02/2020
do,69,09/01/2020
do,81,16/01/2020
do,77,23/01/2020
do,49,30/01/2020
do,60,06/02/2020
do,70,13/02/2020
do,68,20/02/2020
do,68,27/02/2020
do,119,05/03/2020
do,52,12/03/2020
do,64,19/03/2020
do,76,26/03/2020
do,104,02/04/2020
do,85,09/04/2020
do,80,16/04/2020
do,77,30/04/2020
do,69,07/05/2020
do,96,14/05/2020
do,61,21/05/2020
do,67,28/05/2020
do,79,04/06/2020
do,119,11/06/2020
do,51,18/06/2020
do,46,25/06/2020
do,68,17/09/2020
do,65,24/09/2020
do,69,01/10/2020
do,64,08/10/2020
do,52,15/10/2020
do,71,22/10/2020
do,72,29/10/2020
do,39,05/11/2020
do,41,12/11/2020
do,66,19/11/2020
do,62,26/11/2020
do,57,03/12/2020
do,44,10/12/2020
doable,1,12/11/2020
dobbing,1,28/05/2020
dobson,1,07/05/2020
docherty,3,05/03/2020
dock,1,14/05/2020
docks,3,16/01/2020
docks,3,02/04/2020
doctor,9,05/03/2020
doctor,4,19/03/2020
doctor,2,02/04/2020
doctor,2,09/04/2020
doctor,4,16/04/2020
doctor,2,30/04/2020
doctor,1,18/06/2020
doctor,5,29/10/2020
doctor,1,12/11/2020
doctor,1,26/11/2020
doctorand,1,19/03/2020
doctorfor,3,05/03/2020
doctorjess,4,19/03/2020
doctors,1,16/01/2020
doctors,1,27/02/2020
doctors,15,05/03/2020
doctors,2,12/03/2020
doctors,6,19/03/2020
doctors,8,02/04/2020
doctors,1,30/04/2020
doctors,4,11/06/2020
doctors,2,17/09/2020
doctors,2,26/11/2020
document,1,30/04/2020
documentary,1,19/11/2020
documentation,1,06/02/2020
documented,1,10/12/2020
documents,1,10/12/2020
dodds,3,30/04/2020
dodds,1,26/11/2020
dodge,1,13/02/2020
dodge,2,09/04/2020
dodged,2,05/03/2020
dodgy,1,07/05/2020
doe,1,25/06/2020
does,11,09/01/2020
does,3,16/01/2020
does,3,23/01/2020
does,5,30/01/2020
does,11,06/02/2020
does,14,13/02/2020
does,8,20/02/2020
does,17,27/02/2020
does,17,05/03/2020
does,2,12/03/2020
