"word,count";"Filename"
"the,529";"2020-02-20.csv"
"to,328";"2020-02-20.csv"
"and,285";"2020-02-20.csv"
"that,223";"2020-02-20.csv"
"is,220";"2020-02-20.csv"
"of,219";"2020-02-20.csv"
"i,209";"2020-02-20.csv"
"in,204";"2020-02-20.csv"
"a,193";"2020-02-20.csv"
"we,179";"2020-02-20.csv"
"you,146";"2020-02-20.csv"
"have,146";"2020-02-20.csv"
"are,140";"2020-02-20.csv"
"it,119";"2020-02-20.csv"
"think,107";"2020-02-20.csv"
"be,96";"2020-02-20.csv"
"this,95";"2020-02-20.csv"
"for,84";"2020-02-20.csv"
"people,83";"2020-02-20.csv"
"on,81";"2020-02-20.csv"
"not,79";"2020-02-20.csv"
"there,78";"2020-02-20.csv"
"do,68";"2020-02-20.csv"
"they,67";"2020-02-20.csv"
"what,67";"2020-02-20.csv"
"but,65";"2020-02-20.csv"
"about,57";"2020-02-20.csv"
"was,54";"2020-02-20.csv"
"at,50";"2020-02-20.csv"
"as,49";"2020-02-20.csv"
"with,49";"2020-02-20.csv"
"bbc,48";"2020-02-20.csv"
"going,45";"2020-02-20.csv"
"care,44";"2020-02-20.csv"
"can,43";"2020-02-20.csv"
"from,42";"2020-02-20.csv"
"so,42";"2020-02-20.csv"
"been,41";"2020-02-20.csv"
"all,41";"2020-02-20.csv"
"its,41";"2020-02-20.csv"
"because,41";"2020-02-20.csv"
"has,39";"2020-02-20.csv"
"if,37";"2020-02-20.csv"
"up,36";"2020-02-20.csv"
"very,35";"2020-02-20.csv"
"who,32";"2020-02-20.csv"
"dont,32";"2020-02-20.csv"
"will,31";"2020-02-20.csv"
"more,31";"2020-02-20.csv"
"social,30";"2020-02-20.csv"
"would,30";"2020-02-20.csv"
"when,30";"2020-02-20.csv"
"an,29";"2020-02-20.csv"
"she,29";"2020-02-20.csv"
"had,29";"2020-02-20.csv"
"which,28";"2020-02-20.csv"
"question,27";"2020-02-20.csv"
"well,27";"2020-02-20.csv"
"some,27";"2020-02-20.csv"
"like,27";"2020-02-20.csv"
"he,26";"2020-02-20.csv"
"how,26";"2020-02-20.csv"
"these,26";"2020-02-20.csv"
"country,26";"2020-02-20.csv"
"or,26";"2020-02-20.csv"
"where,25";"2020-02-20.csv"
"one,25";"2020-02-20.csv"
"say,25";"2020-02-20.csv"
"im,25";"2020-02-20.csv"
"should,24";"2020-02-20.csv"
"got,24";"2020-02-20.csv"
"want,24";"2020-02-20.csv"
"know,24";"2020-02-20.csv"
"those,23";"2020-02-20.csv"
"out,23";"2020-02-20.csv"
"get,22";"2020-02-20.csv"
"michael,21";"2020-02-20.csv"
"here,21";"2020-02-20.csv"
"me,21";"2020-02-20.csv"
"why,21";"2020-02-20.csv"
"now,21";"2020-02-20.csv"
"need,21";"2020-02-20.csv"
"licence,21";"2020-02-20.csv"
"our,20";"2020-02-20.csv"
"work,20";"2020-02-20.csv"
"them,20";"2020-02-20.csv"
"over,20";"2020-02-20.csv"
"no,19";"2020-02-20.csv"
"just,19";"2020-02-20.csv"
"actually,18";"2020-02-20.csv"
"way,18";"2020-02-20.csv"
"go,18";"2020-02-20.csv"
"see,18";"2020-02-20.csv"
"point,18";"2020-02-20.csv"
"fee,18";"2020-02-20.csv"
"time,17";"2020-02-20.csv"
"by,17";"2020-02-20.csv"
"thing,17";"2020-02-20.csv"
"thats,17";"2020-02-20.csv"
"come,17";"2020-02-20.csv"
"yes,17";"2020-02-20.csv"
"years,17";"2020-02-20.csv"
"things,16";"2020-02-20.csv"
"other,16";"2020-02-20.csv"
"really,16";"2020-02-20.csv"
"much,16";"2020-02-20.csv"
"said,16";"2020-02-20.csv"
"your,16";"2020-02-20.csv"
"kind,16";"2020-02-20.csv"
"into,15";"2020-02-20.csv"
"their,15";"2020-02-20.csv"
"pay,15";"2020-02-20.csv"
"also,15";"2020-02-20.csv"
"my,15";"2020-02-20.csv"
"service,14";"2020-02-20.csv"
"something,14";"2020-02-20.csv"
"then,14";"2020-02-20.csv"
"coming,14";"2020-02-20.csv"
"doing,14";"2020-02-20.csv"
"make,14";"2020-02-20.csv"
"system,13";"2020-02-20.csv"
"being,13";"2020-02-20.csv"
"different,13";"2020-02-20.csv"
"cant,13";"2020-02-20.csv"
"even,13";"2020-02-20.csv"
"change,13";"2020-02-20.csv"
"george,12";"2020-02-20.csv"
"week,12";"2020-02-20.csv"
"media,12";"2020-02-20.csv"
"immigration,12";"2020-02-20.csv"
"through,12";"2020-02-20.csv"
"government,12";"2020-02-20.csv"
"only,12";"2020-02-20.csv"
"back,12";"2020-02-20.csv"
"nhs,12";"2020-02-20.csv"
"lets,12";"2020-02-20.csv"
"last,12";"2020-02-20.csv"
"bit,12";"2020-02-20.csv"
"two,11";"2020-02-20.csv"
"year,11";"2020-02-20.csv"
"good,11";"2020-02-20.csv"
"health,11";"2020-02-20.csv"
"policy,11";"2020-02-20.csv"
"rather,11";"2020-02-20.csv"
"enough,11";"2020-02-20.csv"
"done,11";"2020-02-20.csv"
"support,10";"2020-02-20.csv"
"first,10";"2020-02-20.csv"
